Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
287,Durham Smythe,MIA,TE,1,NE,8,5,2.61,0.57,0,FanDuel,4600
287,Isaiah McKenzie,BUF,WR,1,PIT,2,15,2.36,0.51,0,FanDuel,4600
287,Anthony Schwartz,CLE,WR,1,KC,16,3,2.04,0.44,null,FanDuel,4600
287,Chris Evans,CIN,RB,1,MIN,25,28,1.95,0.42,null,FanDuel,4600
287,Larry Rountree III,LAC,RB,1,WAS,3,4,1.92,0.42,0,FanDuel,4600
287,Ihmir Smith-Marsette,MIN,WR,1,CIN,23,17,1.85,0.4,null,FanDuel,4600
287,Gary Brightwell,NYG,RB,1,DEN,22,21,1.45,0.32,null,FanDuel,4600
287,Gunner Olszewski,NE,WR,1,MIA,12,23,1.25,0.27,0,FanDuel,4600
287,Jordan Wilkins,IND,RB,1,SEA,19,15,1.21,0.26,0,FanDuel,4600
287,Kylin Hill,GB,RB,1,NO,6,1,0.91,0.2,0,FanDuel,4600
287,D'Ernest Johnson,CLE,RB,1,KC,16,23,0.76,0.17,0,FanDuel,4600
287,Penny Hart,SEA,WR,1,IND,7,18,0.56,0.12,0,FanDuel,4600
287,Mike Thomas,CIN,WR,1,MIN,25,28,0.3,0.07,0,FanDuel,4600
287,Ray-Ray McCloud,PIT,WR,1,BUF,14,6,0.24,0.05,0,FanDuel,4600
287,Dez Fitzpatrick,TEN,WR,1,ARI,15,11,0.21,0.05,null,FanDuel,4600
287,Trayveon Williams,CIN,RB,1,MIN,25,28,0.2,0.04,0,FanDuel,4600
287,Diontae Spencer,DEN,WR,1,NYG,11,9,0.2,0.04,0,FanDuel,4600
287,Jaylen Samuels,PIT,RB,1,BUF,14,20,0.18,0.04,0,FanDuel,4600
287,Phillip Dorsett II,JAX,WR,1,HOU,30,27,0.14,0.03,0,FanDuel,4600
287,Cornell Powell,KC,WR,1,CLE,20,26,0.13,0.03,null,FanDuel,4600
287,Antonio Gandy-Golden,WAS,WR,1,LAC,17,8,0.12,0.03,null,FanDuel,4600
287,Devine Ozigbo,JAX,RB,1,HOU,30,31,0.12,0.03,0,FanDuel,4600
287,Dezmon Patmon,IND,WR,1,SEA,19,24,0.08,0.02,null,FanDuel,4600
287,Gerrid Doaks,MIA,RB,1,NE,8,18,0.05,0.01,0,FanDuel,4600
287,KeeSean Johnson,PHI,WR,1,ATL,29,32,0.05,0.01,0,FanDuel,4600
287,Antonio Williams,BUF,RB,1,PIT,2,6,0.03,0.01,0,FanDuel,4600
287,John Ross,NYG,WR,1,DEN,22,13,0.01,0,0,FanDuel,4600
287,Mike Boone,DEN,RB,1,NYG,11,19,0,0,0,FanDuel,4600
287,Jermar Jefferson,DET,RB,1,SF,5,7,0,0,0,FanDuel,4600
287,Frank Darby,ATL,WR,1,PHI,21,25,0,0,null,FanDuel,4600
287,Josh Adams,NYJ,RB,1,CAR,18,22,0,0,0,FanDuel,4600
287,Rodney Smith,CAR,RB,1,NYJ,28,16,0,0,0,FanDuel,4600
287,Shi Smith,CAR,WR,1,NYJ,28,20,0,0,null,FanDuel,4600
287,Eno Benjamin,ARI,RB,1,TEN,27,26,0,0,0,FanDuel,4600
331,Green Bay Packers,GB,DST,1,NO,null,null,7.7,1.71,0,FanDuel,4500
331,Dan Arnold,CAR,TE,1,NYJ,28,32,6.04,1.34,1.6,FanDuel,4500
331,Tony Jones Jr.,NO,RB,1,GB,9,27,5.66,1.26,0,FanDuel,4500
331,Albert Wilson,MIA,WR,1,NE,8,12,5.44,1.21,0,FanDuel,4500
331,Kyle Rudolph,NYG,TE,1,DEN,22,15,5.11,1.14,1,FanDuel,4500
331,Juwan Johnson,NO,TE,1,GB,9,4,4.75,1.06,null,FanDuel,4500
331,JaMycal Hasty,SF,RB,1,DET,32,32,4.66,1.04,0,FanDuel,4500
331,Kalif Raymond,DET,WR,1,SF,5,14,4.26,0.95,0,FanDuel,4500
331,Elijah Mitchell,SF,RB,1,DET,32,32,4.01,0.89,0,FanDuel,4500
331,Chester Rogers,TEN,WR,1,ARI,15,11,3.7,0.82,0,FanDuel,4500
331,K.J. Osborn,MIN,WR,1,CIN,23,17,3.29,0.73,null,FanDuel,4500
331,Cam Sims,WAS,WR,1,LAC,17,8,3.22,0.72,0.5,FanDuel,4500
331,Kyle Juszczyk,SF,RB,1,DET,32,32,3.02,0.67,0,FanDuel,4500
331,Trent Sherfield,SF,WR,1,DET,32,30,2.8,0.62,0,FanDuel,4500
331,Amari Rodgers,GB,WR,1,NO,6,16,2.44,0.54,null,FanDuel,4500
331,Kalen Ballage,PIT,RB,1,BUF,14,20,2.28,0.51,0,FanDuel,4500
331,Jeff Smith,NYJ,WR,1,CAR,18,10,2.26,0.5,0,FanDuel,4500
331,Jakeem Grant Sr.,MIA,WR,1,NE,8,12,2.15,0.48,0,FanDuel,4500
331,Nick Westbrook-Ikhine,TEN,WR,1,ARI,15,11,2.13,0.47,null,FanDuel,4500
331,Trinity Benson,DET,WR,1,SF,5,14,1.89,0.42,null,FanDuel,4500
331,Demetric Felton,CLE,RB,1,KC,16,23,1.85,0.41,0,FanDuel,4500
331,Andy Isabella,ARI,WR,1,TEN,27,29,1.83,0.41,0,FanDuel,4500
331,Jeremy McNichols,TEN,RB,1,ARI,15,17,1.78,0.4,0,FanDuel,4500
331,Mike Strachan,IND,WR,1,SEA,19,24,1.71,0.38,null,FanDuel,4500
331,Jaret Patterson,WAS,RB,1,LAC,17,14,1.68,0.37,0,FanDuel,4500
331,Brandon Bolden,NE,RB,1,MIA,12,12,1.44,0.32,0,FanDuel,4500
331,Mack Hollins,MIA,WR,1,NE,8,12,1.41,0.31,0,FanDuel,4500
331,Dare Ogunbowale,JAX,RB,1,HOU,30,31,1.16,0.26,0,FanDuel,4500
331,C.J. Ham,MIN,RB,1,CIN,23,25,1.15,0.26,0,FanDuel,4500
331,Alex Erickson,CAR,WR,1,NYJ,28,20,1.08,0.24,0,FanDuel,4500
331,Brandon Zylstra,CAR,WR,1,NYJ,28,20,1,0.22,0,FanDuel,4500
331,Tajaé Sharpe,ATL,WR,1,PHI,21,25,0.98,0.22,0,FanDuel,4500
331,Jamal Agnew,JAX,WR,1,HOU,30,27,0.97,0.22,0,FanDuel,4500
331,J.J. Arcega-Whiteside,PHI,WR,1,ATL,29,32,0.96,0.21,0,FanDuel,4500
331,Dax Milne,WAS,WR,1,LAC,17,8,0.88,0.2,null,FanDuel,4500
331,Anthony McFarland Jr.,PIT,RB,1,BUF,14,20,0.84,0.19,0,FanDuel,4500
331,Khari Blasingame,TEN,RB,1,ARI,15,17,0.8,0.18,0,FanDuel,4500
331,Keith Smith,ATL,RB,1,PHI,21,13,0.77,0.17,null,FanDuel,4500
331,Racey McMath,TEN,WR,1,ARI,15,11,0.71,0.16,null,FanDuel,4500
331,Ashton Dulin,IND,WR,1,SEA,19,24,0.7,0.16,null,FanDuel,4500
331,Andre Roberts,HOU,WR,1,JAX,31,21,0.69,0.15,0,FanDuel,4500
331,DeAndre Carter,WAS,WR,1,LAC,17,8,0.66,0.15,0,FanDuel,4500
331,Jake Kumerow,BUF,WR,1,PIT,2,15,0.63,0.14,0,FanDuel,4500
331,Malik Taylor,GB,WR,1,NO,6,16,0.58,0.13,0,FanDuel,4500
331,Marcus Kemp,KC,WR,1,CLE,20,26,0.56,0.12,0,FanDuel,4500
331,Jonathan Ward,ARI,RB,1,TEN,27,26,0.47,0.1,0,FanDuel,4500
331,Dwayne Washington,NO,RB,1,GB,9,27,0.47,0.1,0,FanDuel,4500
331,Jauan Jennings,SF,WR,1,DET,32,30,0.45,0.1,null,FanDuel,4500
331,K.J. Hill Jr.,LAC,WR,1,WAS,3,2,0.42,0.09,null,FanDuel,4500
331,Jakob Johnson,NE,RB,1,MIA,12,12,0.36,0.08,null,FanDuel,4500
331,Michael Burton,KC,RB,1,CLE,20,8,0.34,0.08,0,FanDuel,4500
331,Andy Janovich,CLE,RB,1,KC,16,23,0.32,0.07,null,FanDuel,4500
331,C.J. Board,NYG,WR,1,DEN,22,13,0.3,0.07,0,FanDuel,4500
331,Gabe Nabers,LAC,RB,1,WAS,3,4,0.28,0.06,null,FanDuel,4500
331,Derek Watt,PIT,RB,1,BUF,14,20,0.26,0.06,null,FanDuel,4500
331,Bisi Johnson,MIN,WR,1,CIN,23,17,0.25,0.06,0,FanDuel,4500
331,Nick Bellore,SEA,RB,1,IND,7,9,0.2,0.04,0,FanDuel,4500
331,Cullen Gillaspia,NYG,RB,1,DEN,22,21,0.19,0.04,0,FanDuel,4500
331,Jordan Howard,PHI,RB,1,ATL,29,5,0.18,0.04,0,FanDuel,4500
331,Kawaan Baker,NO,WR,1,GB,9,5,0.17,0.04,null,FanDuel,4500
331,Taiwan Jones,BUF,RB,1,PIT,2,6,0.17,0.04,0,FanDuel,4500
331,DeMichael Harris,IND,WR,1,SEA,19,24,0.16,0.04,null,FanDuel,4500
331,Stanley Morgan,CIN,WR,1,MIN,25,28,0.15,0.03,0,FanDuel,4500
331,Steven Sims,PIT,WR,1,BUF,14,6,0.13,0.03,null,FanDuel,4500
331,Kene Nwangwu,MIN,RB,1,CIN,23,25,0.13,0.03,null,FanDuel,4500
331,Isaiah Ford,MIA,WR,1,NE,8,12,0.12,0.03,null,FanDuel,4500
331,Elijhaa Penny,NYG,RB,1,DEN,22,21,0.12,0.03,0,FanDuel,4500
331,Jonathan Williams,WAS,RB,1,LAC,17,14,0.11,0.02,0,FanDuel,4500
331,Travis Benjamin,SF,WR,1,DET,32,30,0.1,0.02,0,FanDuel,4500
331,Marquez Stevenson,BUF,WR,1,PIT,2,15,0.1,0.02,null,FanDuel,4500
331,Gehrig Dieter,KC,WR,1,CLE,20,26,0.09,0.02,0,FanDuel,4500
331,Matthew Slater,NE,WR,1,MIA,12,23,0.08,0.02,0,FanDuel,4500
331,Terry Godwin,JAX,WR,1,HOU,30,27,0.08,0.02,0,FanDuel,4500
331,Greg Dortch,ARI,WR,1,TEN,27,29,0.07,0.02,null,FanDuel,4500
331,Malcolm Perry,NE,RB,1,MIA,12,12,0.06,0.01,0,FanDuel,4500
331,Trey Edmunds,PIT,RB,1,BUF,14,20,0.06,0.01,0,FanDuel,4500
331,Joe Reed,LAC,WR,1,WAS,3,2,0.04,0.01,null,FanDuel,4500
331,Trent Taylor,CIN,WR,1,MIN,25,28,0.04,0.01,0,FanDuel,4500
331,Marcus Johnson,TEN,WR,1,ARI,15,11,0.04,0.01,0,FanDuel,4500
331,Dan Chisena,MIN,WR,1,CIN,23,17,0.03,0.01,null,FanDuel,4500
331,Brandon Powell,MIA,WR,1,NE,8,12,0.03,0.01,0,FanDuel,4500
331,Allen Hurns,MIA,WR,1,NE,8,12,0.03,0.01,0,FanDuel,4500
331,Matt Cole,NYG,WR,1,DEN,22,13,0.03,0.01,null,FanDuel,4500
331,Dante Pettis,NYG,WR,1,DEN,22,13,0.03,0.01,0,FanDuel,4500
331,Trenton Irwin,CIN,WR,1,MIN,25,28,0.03,0.01,null,FanDuel,4500
331,Alex Armah,NO,RB,1,GB,9,27,0.02,0,0,FanDuel,4500
331,Vyncint Smith,NYJ,WR,1,CAR,18,10,0.02,0,0,FanDuel,4500
331,Patrick Laird,MIA,RB,1,NE,8,18,0.02,0,0,FanDuel,4500
331,Damarea Crockett,DEN,RB,1,NYG,11,19,0.02,0,0,FanDuel,4500
331,Levante Bellamy,DEN,RB,1,NYG,11,19,0.02,0,0,FanDuel,4500
331,Seth Williams,DEN,WR,1,NYG,11,9,0.02,0,null,FanDuel,4500
331,John Hightower,PHI,WR,1,ATL,29,32,0.01,0,null,FanDuel,4500
331,Laquon Treadwell,JAX,WR,1,HOU,30,27,0.01,0,0,FanDuel,4500
331,Keith Kirkwood,CAR,WR,1,NYJ,28,20,0.01,0,0,FanDuel,4500
331,River Cracraft,SF,WR,1,DET,32,30,0.01,0,0,FanDuel,4500
331,JoJo Natson,CLE,WR,1,KC,16,3,0.01,0,0,FanDuel,4500
331,Dexter Williams,NYG,RB,1,DEN,22,21,0.01,0,0,FanDuel,4500
331,Ja'Marcus Bradley,CLE,WR,1,KC,16,3,0.01,0,null,FanDuel,4500
331,Kevin White,NO,WR,1,GB,9,5,0.01,0,0,FanDuel,4500
331,Tyrie Cleveland,DEN,WR,1,NYG,11,9,0.01,0,null,FanDuel,4500
331,Ryan Switzer,CLE,WR,1,KC,16,3,0.01,0,0,FanDuel,4500
331,Jason Moore Jr.,LAC,WR,1,WAS,3,2,0.01,0,0,FanDuel,4500
331,John Ursua,SEA,WR,1,IND,7,18,0.01,0,0,FanDuel,4500
331,Stephen Sullivan,CAR,TE,1,NYJ,28,32,0,0,0,FanDuel,4500
331,Isaiah Zuber,SF,WR,1,DET,32,30,0,0,null,FanDuel,4500
331,Aaron Fuller,SEA,WR,1,IND,7,18,0,0,null,FanDuel,4500
331,Kirk Merritt,MIA,WR,1,NE,8,12,0,0,null,FanDuel,4500
331,David Sills V,NYG,WR,1,DEN,22,13,0,0,0,FanDuel,4500
331,Jared Pinkney,DET,TE,1,SF,5,1,0,0,0,FanDuel,4500
331,Jordan Matthews,SF,TE,1,DET,32,18,0,0,null,FanDuel,4500
331,Cody Thompson,SEA,WR,1,IND,7,18,0,0,0,FanDuel,4500
331,Mekhi Sargent,TEN,RB,1,ARI,15,17,0,0,null,FanDuel,4500
331,Jacques Patrick,CIN,RB,1,MIN,25,28,0,0,0,FanDuel,4500
331,Rico Bussey,PIT,WR,1,BUF,14,6,0,0,null,FanDuel,4500
331,Jeff Wilson Jr.,SF,RB,1,DET,32,32,0,0,0,FanDuel,4500
331,Chris Moore,HOU,WR,1,JAX,31,21,0,0,0,FanDuel,4500
331,Austin Proehl,LAC,WR,1,WAS,3,2,0,0,0,FanDuel,4500
331,Antoine Wesley,ARI,WR,1,TEN,27,29,0,0,0,FanDuel,4500
331,Scottie Phillips,HOU,RB,1,JAX,31,30,0,0,0,FanDuel,4500
331,Josh Johnson,NYJ,QB,1,CAR,18,20,0,0,null,FanDuel,4500
331,Jason Huntley,PHI,RB,1,ATL,29,5,0,0,0,FanDuel,4500
331,Cade Johnson,SEA,WR,1,IND,7,18,0,0,null,FanDuel,4500
331,Austin Trammell,ATL,WR,1,PHI,21,25,0,0,null,FanDuel,4500
331,J.J. Taylor,NE,RB,1,MIA,12,12,0,0,0,FanDuel,4500
331,Cody White,PIT,WR,1,BUF,14,6,0,0,null,FanDuel,4500
331,Jordan Glasgow,IND,LB,1,SEA,19,null,0,0,null,FanDuel,4500
331,Whop Philyor,MIN,WR,1,CIN,23,17,0,0,null,FanDuel,4500
331,DaeSean Hamilton,DEN,WR,1,NYG,11,9,0,0,0,FanDuel,4500
331,Pooka Williams Jr.,CIN,RB,1,MIN,25,28,0,0,0,FanDuel,4500
331,Juwann Winfree,GB,WR,1,NO,6,16,0,0,0,FanDuel,4500
331,Michael Walker,PHI,WR,1,ATL,29,32,0,0,null,FanDuel,4500
331,Isaiah Hodgins,BUF,WR,1,PIT,2,15,0,0,null,FanDuel,4500
331,Patrick Taylor,GB,RB,1,NO,6,1,0,0,0,FanDuel,4500
331,Christian Wade,BUF,RB,1,PIT,2,6,0,0,0,FanDuel,4500
331,Deon Jackson,IND,RB,1,SEA,19,15,0,0,null,FanDuel,4500
331,Tyler Vaughns,PIT,WR,1,BUF,14,6,0,0,null,FanDuel,4500
331,Jalen Camp,HOU,WR,1,JAX,31,21,0,0,null,FanDuel,4500
331,Michael Bandy,LAC,WR,1,WAS,3,2,0,0,null,FanDuel,4500
331,Caleb Huntley,ATL,RB,1,PHI,21,13,0,0,0,FanDuel,4500
331,Justin Hardee,NYJ,DB,1,CAR,18,null,0,0,null,FanDuel,4500
331,Josh Hokit,SF,RB,1,DET,32,32,0,0,null,FanDuel,4500
331,C.J. Saunders,CAR,WR,1,NYJ,28,20,0,0,null,FanDuel,4500
331,Ryan Becker,ATL,TE,1,PHI,21,22,0,0,0,FanDuel,4500
331,Daurice Fountain,KC,WR,1,CLE,20,26,0,0,0,FanDuel,4500
331,Jalen Hurd,SF,WR,1,DET,32,30,0,0,0,FanDuel,4500
331,Kristian Wilkerson,NE,WR,1,MIA,12,23,0,0,null,FanDuel,4500
331,Mason Kinsey,TEN,WR,1,ARI,15,11,0,0,null,FanDuel,4500
331,A.J. Rose Jr.,MIN,RB,1,CIN,23,25,0,0,0,FanDuel,4500
331,Juwan Green,ATL,WR,1,PHI,21,25,0,0,null,FanDuel,4500
331,Sandro Platzgummer,NYG,RB,1,DEN,22,21,0,0,0,FanDuel,4500
331,Rysen John,NYG,TE,1,DEN,22,15,0,0,null,FanDuel,4500
331,Tarik Black,IND,WR,1,SEA,19,24,0,0,null,FanDuel,4500
331,Tanner Gentry,BUF,WR,1,PIT,2,15,0,0,0,FanDuel,4500
331,Jeff Cotton,JAX,WR,1,HOU,30,27,0,0,null,FanDuel,4500
331,KhaDarel Hodge,DET,WR,1,SF,5,14,0,0,0,FanDuel,4500
331,De'Mornay Pierson-El,DEN,WR,1,NYG,11,9,0,0,0,FanDuel,4500
331,Tre Nixon,NE,WR,1,MIA,12,23,0,0,null,FanDuel,4500
331,Javon McKinley,DET,WR,1,SF,5,14,0,0,null,FanDuel,4500
331,Michael Jacquet,PHI,DB,1,ATL,29,null,0,0,null,FanDuel,4500
331,Andre Baccellia,ARI,WR,1,TEN,27,29,0,0,null,FanDuel,4500
331,Omar Bayless,CAR,WR,1,NYJ,28,20,0,0,null,FanDuel,4500
331,Blake Lynch,MIN,LB,1,CIN,23,null,0,0,null,FanDuel,4500
331,Davion Davis,CLE,WR,1,KC,16,3,0,0,null,FanDuel,4500
331,Jordan Veasy,HOU,WR,1,JAX,31,21,0,0,null,FanDuel,4500
331,Nathan Cottrell,JAX,RB,1,HOU,30,31,0,0,0,FanDuel,4500
331,Carl Tucker,MIA,RB,1,NE,8,18,0,0,null,FanDuel,4500
331,Sage Surratt,DET,WR,1,SF,5,14,0,0,null,FanDuel,4500
331,Myron Mitchell,MIN,WR,1,CIN,23,17,0,0,null,FanDuel,4500
331,Easop Winston Jr.,NO,WR,1,GB,9,5,0,0,null,FanDuel,4500
331,Spencer Brown,CAR,RB,1,NYJ,28,16,0,0,0,FanDuel,4500
331,Josh Hammond,JAX,WR,1,HOU,30,27,0,0,null,FanDuel,4500
331,Adam Prentice,NO,RB,1,GB,9,27,0,0,null,FanDuel,4500
331,Tory Carter,TEN,RB,1,ARI,15,17,0,0,null,FanDuel,4500
331,Chris Blair,GB,WR,1,NO,6,16,0,0,null,FanDuel,4500
331,Quartney Davis,IND,WR,1,SEA,19,24,0,0,null,FanDuel,4500
331,Jaylinn Hawkins,ATL,DB,1,PHI,21,null,0,0,null,FanDuel,4500
331,Maurice Ffrench,KC,WR,1,CLE,20,26,0,0,null,FanDuel,4500
331,Stantley Thomas-Oliver III,CAR,DB,1,NYJ,28,null,0,0,null,FanDuel,4500
331,Devin Smith,JAX,WR,1,HOU,30,27,0,0,0,FanDuel,4500
331,Alex Collins,SEA,RB,1,IND,7,9,0,0,0,FanDuel,4500
331,Tom Kennedy,DET,WR,1,SF,5,14,0,0,null,FanDuel,4500
331,Tre Harbison,CLE,RB,1,KC,16,23,0,0,null,FanDuel,4500
331,John Kelly,CLE,RB,1,KC,16,23,0,0,0,FanDuel,4500
331,Darius Phillips,CIN,DB,1,MIN,25,null,0,0,null,FanDuel,4500
515,New England Patriots,NE,DST,1,MIA,null,null,8.4,1.91,0,FanDuel,4400
515,Tyler Conklin,MIN,TE,1,CIN,23,27,5.81,1.32,1,FanDuel,4400
515,Pat Freiermuth,PIT,TE,1,BUF,14,25,4.49,1.02,0,FanDuel,4400
515,Will Dissly,SEA,TE,1,IND,7,3,3.21,0.73,0,FanDuel,4400
515,Chris Herndon,MIN,TE,1,CIN,23,27,3.08,0.7,0,FanDuel,4400
515,Ian Thomas,CAR,TE,1,NYJ,28,32,2.29,0.52,0,FanDuel,4400
515,Darren Fells,DET,TE,1,SF,5,1,2.2,0.5,0,FanDuel,4400
515,Jacob Hollister,JAX,TE,1,HOU,30,14,0,0,0,FanDuel,4400
523,Los Angeles Chargers,LAC,DST,1,WAS,null,null,7.7,1.79,0,FanDuel,4300
523,Donald Parham Jr.,LAC,TE,1,WAS,3,8,3.44,0.8,0,FanDuel,4300
523,Drew Sample,CIN,TE,1,MIN,25,13,2.89,0.67,0.5,FanDuel,4300
523,Pharaoh Brown,HOU,TE,1,JAX,31,30,2.8,0.65,0,FanDuel,4300
523,Maxx Williams,ARI,TE,1,TEN,27,19,2.36,0.55,0.5,FanDuel,4300
523,Marcedes Lewis,GB,TE,1,NO,6,20,1.67,0.39,0,FanDuel,4300
523,Lee Smith,ATL,TE,1,PHI,21,22,0.37,0.09,0,FanDuel,4300
530,Washington Football Team,WAS,DST,1,LAC,null,null,8.1,1.93,0,FanDuel,4200
530,Albert Okwuegbunam,DEN,TE,1,NYG,11,9,3.03,0.72,0,FanDuel,4200
530,Geoff Swaim,TEN,TE,1,ARI,15,6,2.11,0.5,0,FanDuel,4200
530,Ross Dwelley,SF,TE,1,DET,32,18,2.03,0.48,0,FanDuel,4200
530,Josiah Deguara,GB,TE,1,NO,6,20,1.8,0.43,0,FanDuel,4200
530,Darrell Daniels,ARI,TE,1,TEN,27,19,1.57,0.37,0,FanDuel,4200
530,Chris Manhertz,JAX,TE,1,HOU,30,14,1.13,0.27,0.5,FanDuel,4200
530,Nick Vannett,NO,TE,1,GB,9,4,0.05,0.01,0,FanDuel,4200
530,Adam Shaheen,MIA,TE,1,NE,8,5,0.04,0.01,0,FanDuel,4200
530,Devin Asiasi,NE,TE,1,MIA,12,7,0,0,0,FanDuel,4200
530,Brevin Jordan,HOU,TE,1,JAX,31,30,0,0,0,FanDuel,4200
541,Denver Broncos,DEN,DST,1,NYG,null,null,9.1,2.22,0,FanDuel,4100
541,Indianapolis Colts,IND,DST,1,SEA,null,null,8.2,2,0,FanDuel,4100
541,Kaden Smith,NYG,TE,1,DEN,22,15,2.66,0.65,0,FanDuel,4100
541,Ryan Izzo,NYG,TE,1,DEN,22,15,2.49,0.61,0,FanDuel,4100
541,Tommy Sweeney,BUF,TE,1,PIT,2,2,2.43,0.59,0,FanDuel,4100
541,Tommy Tremble,CAR,TE,1,NYJ,28,32,1.15,0.28,0,FanDuel,4100
541,Dominique Dafney,GB,TE,1,NO,6,20,1,0.24,0,FanDuel,4100
541,Luke Farrell,JAX,TE,1,HOU,30,14,0.94,0.23,0,FanDuel,4100
541,John Bates,WAS,TE,1,LAC,17,24,0.78,0.19,0,FanDuel,4100
541,Garrett Griffin,NO,TE,1,GB,9,4,0.66,0.16,0,FanDuel,4100
541,Charlie Woerner,SF,TE,1,DET,32,18,0.62,0.15,0,FanDuel,4100
541,Blake Bell,KC,TE,1,CLE,20,28,0.61,0.15,0,FanDuel,4100
541,Eric Saubert,DEN,TE,1,NYG,11,9,0.6,0.15,0,FanDuel,4100
541,Trevon Wesco,NYJ,TE,1,CAR,18,23,0.48,0.12,0,FanDuel,4100
541,Brandon Dillon,MIN,TE,1,CIN,23,27,0.39,0.1,0,FanDuel,4100
541,Hunter Bryant,DET,TE,1,SF,5,1,0.28,0.07,0,FanDuel,4100
541,Mason Schreck,CIN,TE,1,MIN,25,13,0.06,0.01,0,FanDuel,4100
541,Jace Sternberger,GB,TE,1,NO,6,20,0.06,0.01,0,FanDuel,4100
541,Kahale Warring,BUF,TE,1,PIT,2,2,0.05,0.01,0,FanDuel,4100
541,Jaeden Graham,ATL,TE,1,PHI,21,22,0,0,0,FanDuel,4100
541,Tre' McKitty,LAC,TE,1,WAS,3,8,0,0,0,FanDuel,4100
541,Ross Travis,ARI,TE,1,TEN,27,19,0,0,0,FanDuel,4100
541,Dalton Keene,NE,TE,1,MIA,12,7,0,0,0,FanDuel,4100
564,Miami Dolphins,MIA,DST,1,NE,null,null,7.5,1.88,0,FanDuel,4000
564,Pittsburgh Steelers,PIT,DST,1,BUF,null,null,7.3,1.82,0,FanDuel,4000
564,Kylen Granson,IND,TE,1,SEA,19,12,2.05,0.51,0,FanDuel,4000
564,Hunter Long,MIA,TE,1,NE,8,5,2,0.5,0,FanDuel,4000
564,Reggie Gilliam,BUF,TE,1,PIT,2,2,1.71,0.43,null,FanDuel,4000
564,Ryan Griffin,NYJ,TE,1,CAR,18,23,1.67,0.42,0,FanDuel,4000
564,Noah Gray,KC,TE,1,CLE,20,28,1.47,0.37,0,FanDuel,4000
564,Stephen Anderson,LAC,TE,1,WAS,3,8,0.69,0.17,0,FanDuel,4000
564,Ricky Seals-Jones,WAS,TE,1,LAC,17,24,0.6,0.15,0,FanDuel,4000
564,Cethan Carter,MIA,TE,1,NE,8,5,0.49,0.12,0,FanDuel,4000
564,Jack Stoll,PHI,TE,1,ATL,29,29,0.47,0.12,0,FanDuel,4000
564,MyCole Pruitt,TEN,TE,1,ARI,15,6,0.39,0.1,0,FanDuel,4000
564,Colin Thompson,CAR,TE,1,NYJ,28,32,0.27,0.07,0,FanDuel,4000
564,Zach Gentry,PIT,TE,1,BUF,14,25,0.26,0.06,0,FanDuel,4000
564,Jody Fortson,KC,WR,1,CLE,20,26,0.24,0.06,null,FanDuel,4000
564,Giovanni Ricci,CAR,RB,1,NYJ,28,16,0.18,0.04,0,FanDuel,4000
564,Daniel Brown,NYJ,TE,1,CAR,18,23,0.14,0.04,0,FanDuel,4000
564,Colby Parkinson,SEA,TE,1,IND,7,3,0.04,0.01,0,FanDuel,4000
564,Kevin Rader,PIT,TE,1,BUF,14,25,0.02,0,0,FanDuel,4000
564,Jason Croom,PHI,TE,1,ATL,29,29,0.01,0,0,FanDuel,4000
564,Troy Fumagalli,NE,TE,1,MIA,12,7,0.01,0,0,FanDuel,4000
564,Quintin Morris,BUF,TE,1,PIT,2,2,0,0,0,FanDuel,4000
564,Shaun Beyer,DEN,TE,1,NYG,11,9,0,0,0,FanDuel,4000
564,Briley Moore,TEN,TE,1,ARI,15,6,0,0,0,FanDuel,4000
564,Sammis Reyes,WAS,TE,1,LAC,17,24,0,0,0,FanDuel,4000
564,Antony Auclair,HOU,TE,1,JAX,31,30,0,0,0,FanDuel,4000
564,Zach Davidson,MIN,TE,1,CIN,23,27,0,0,0,FanDuel,4000
564,Bernhard Seikovits,ARI,TE,1,TEN,27,19,0,0,0,FanDuel,4000
564,Shane Zylstra,DET,TE,1,SF,5,1,0,0,0,FanDuel,4000
564,Tyler Mabry,SEA,TE,1,IND,7,3,0,0,0,FanDuel,4000
564,Dylan Cantrell,WAS,TE,1,LAC,17,24,0,0,0,FanDuel,4000
564,Brock Wright,DET,TE,1,SF,5,1,0,0,0,FanDuel,4000
564,John Raine,ATL,TE,1,PHI,21,22,0,0,0,FanDuel,4000
564,Kenny Yeboah,NYJ,TE,1,CAR,18,23,0,0,0,FanDuel,4000
564,Matt Sokol,JAX,TE,1,HOU,30,14,0,0,0,FanDuel,4000
564,Matt LaCosse,NE,TE,1,MIA,12,7,0,0,0,FanDuel,4000
564,Levine Toilolo,NYG,TE,1,DEN,22,15,0,0,0,FanDuel,4000
564,Farrod Green,IND,TE,1,SEA,19,12,0,0,0,FanDuel,4000
564,David Wells,ATL,TE,1,PHI,21,22,0,0,null,FanDuel,4000
564,Parker Hesse,ATL,TE,1,PHI,21,22,0,0,0,FanDuel,4000
564,Andrew Beck,DEN,TE,1,NYG,11,9,0,0,0,FanDuel,4000
564,Ben Ellefson,MIN,TE,1,CIN,23,27,0,0,0,FanDuel,4000
564,Ethan Wolf,NO,TE,1,GB,9,4,0,0,0,FanDuel,4000
