Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
299,Jay Ajayi,PHI,RB,14,NYG,27,17,4.08,0.85,null,FanDuel,4800
299,Myles Gaskin,MIA,RB,14,NYJ,13,8,3.89,0.81,null,FanDuel,4800
299,Blake Jarwin,DAL,TE,14,CHI,5,21,3.8,0.79,null,FanDuel,4800
299,Jarius Wright,CAR,WR,14,ATL,26,26,3.72,0.78,null,FanDuel,4800
299,Nick Boyle,BAL,TE,14,BUF,3,2,3.2,0.67,null,FanDuel,4800
299,Marquez Valdes-Scantling,GB,WR,14,WAS,22,19,2.86,0.6,null,FanDuel,4800
299,Deon Cain,PIT,WR,14,ARI,32,28,2.77,0.58,null,FanDuel,4800
299,Ricky Seals-Jones,CLE,TE,14,CIN,25,18,2.26,0.47,null,FanDuel,4800
299,Robert Foster,BUF,WR,14,BAL,4,12,2.05,0.43,null,FanDuel,4800
299,Chase Edmonds,ARI,RB,14,PIT,5,6,1.71,0.36,null,FanDuel,4800
299,Ameer Abdullah,MIN,RB,14,DET,30,30,1.25,0.26,null,FanDuel,4800
299,Khadarel Hodge,CLE,WR,14,CIN,25,16,0.74,0.15,null,FanDuel,4800
299,Ross Dwelley,SF,TE,14,NO,12,10,0.5,0.1,null,FanDuel,4800
299,Tony Pollard,DAL,RB,14,CHI,5,17,0,0,null,FanDuel,4800
299,Marquise Goodwin,SF,WR,14,NO,12,24,0,0,null,FanDuel,4800
299,Ryan Switzer,PIT,WR,14,ARI,32,28,0,0,null,FanDuel,4800
321,Darren Fells,HOU,TE,14,DEN,8,13,6.13,1.3,null,FanDuel,4700
321,Kaden Smith,NYG,TE,14,PHI,19,9,6.08,1.29,null,FanDuel,4700
321,Zay Jones,LV,WR,14,TEN,17,17,5.09,1.08,null,FanDuel,4700
321,Laquon Treadwell,MIN,WR,14,DET,30,23,4.78,1.02,null,FanDuel,4700
321,Tajae Sharpe,TEN,WR,14,LV,28,22,4.51,0.96,null,FanDuel,4700
321,Giovani Bernard,CIN,RB,14,CLE,14,15,4.38,0.93,null,FanDuel,4700
321,Dion Lewis,TEN,RB,14,LV,28,22,3.88,0.83,null,FanDuel,4700
321,Foster Moreau,LV,TE,14,TEN,17,26,3.64,0.77,null,FanDuel,4700
321,Logan Thomas,DET,TE,14,MIN,15,7,3.42,0.73,null,FanDuel,4700
321,Cody Latimer,NYG,WR,14,PHI,19,29,3.25,0.69,null,FanDuel,4700
321,Miles Boykin,BAL,WR,14,BUF,3,5,3.22,0.69,null,FanDuel,4700
321,David Moore,SEA,WR,14,LAR,11,10,3.11,0.66,null,FanDuel,4700
321,Seth Roberts,BAL,WR,14,BUF,3,5,3.04,0.65,null,FanDuel,4700
321,Dare Ogunbowale,TB,RB,14,IND,9,5,3,0.64,null,FanDuel,4700
321,Andy Isabella,ARI,WR,14,PIT,5,14,2.98,0.63,null,FanDuel,4700
321,Marcedes Lewis,GB,TE,14,WAS,22,24,2.36,0.5,null,FanDuel,4700
321,Alex Erickson,CIN,WR,14,CLE,14,11,2.23,0.47,null,FanDuel,4700
321,Boston Scott,PHI,RB,14,NYG,27,17,1.71,0.36,null,FanDuel,4700
321,Jake Kumerow,GB,WR,14,WAS,22,19,1.08,0.23,null,FanDuel,4700
321,Qadree Ollison,ATL,RB,14,CAR,23,32,0.85,0.18,null,FanDuel,4700
321,Marvin Hall,DET,WR,14,MIN,15,27,0,0,null,FanDuel,4700
321,Trey Quinn,WAS,WR,14,GB,19,9,0,0,null,FanDuel,4700
321,Scott Miller,TB,WR,14,IND,9,20,0,0,null,FanDuel,4700
321,Jakeem Grant,MIA,WR,14,NYJ,13,25,0,0,null,FanDuel,4700
345,Philadelphia Eagles,PHI,DST,14,NYG,null,null,8.9,1.93,null,FanDuel,4600
345,Cleveland Browns,CLE,DST,14,CIN,null,null,8.5,1.85,null,FanDuel,4600
345,Houston Texans,HOU,DST,14,DEN,null,null,8.2,1.78,null,FanDuel,4600
345,Los Angeles Chargers,LAC,DST,14,JAX,null,null,7.4,1.61,null,FanDuel,4600
345,Willie Snead,BAL,WR,14,BUF,3,5,5.16,1.12,null,FanDuel,4600
345,Ty Montgomery,NYJ,RB,14,MIA,31,29,4.83,1.05,null,FanDuel,4600
345,Geronimo Allison,GB,WR,14,WAS,22,19,4.52,0.98,null,FanDuel,4600
345,Keelan Doss,LV,WR,14,TEN,17,17,3.25,0.71,null,FanDuel,4600
345,Keke Coutee,HOU,WR,14,DEN,8,7,3.23,0.7,null,FanDuel,4600
345,Cameron Brate,TB,TE,14,IND,9,14,3.14,0.68,null,FanDuel,4600
345,Daesean Hamilton,DEN,WR,14,HOU,24,21,2.72,0.59,null,FanDuel,4600
345,Charles Clay,ARI,TE,14,PIT,5,21,2.6,0.57,null,FanDuel,4600
345,Jaron Brown,SEA,WR,14,LAR,11,10,2.02,0.44,null,FanDuel,4600
345,Kyle Juszczyk,SF,RB,14,NO,12,4,1.74,0.38,null,FanDuel,4600
345,Dontrell Hilliard,CLE,RB,14,CIN,25,26,1.43,0.31,null,FanDuel,4600
345,Vyncint Smith,NYJ,WR,14,MIA,31,30,1.32,0.29,null,FanDuel,4600
345,Damiere Byrd,ARI,WR,14,PIT,5,14,1.29,0.28,null,FanDuel,4600
345,Trey Edmunds,PIT,RB,14,ARI,32,23,0.88,0.19,null,FanDuel,4600
345,Diontae Spencer,DEN,WR,14,HOU,24,21,0.81,0.18,null,FanDuel,4600
345,CJ Prosise,SEA,RB,14,LAR,11,17,0.69,0.15,null,FanDuel,4600
345,Richie James,SF,WR,14,NO,12,24,0.4,0.09,null,FanDuel,4600
345,Cedrick Wilson,DAL,WR,14,CHI,5,6,0.4,0.09,null,FanDuel,4600
345,Chris Moore,BAL,WR,14,BUF,3,5,0.31,0.07,null,FanDuel,4600
345,Gunner Olszewski,NE,WR,14,KC,21,3,0,0,null,FanDuel,4600
345,TJ Yeldon,BUF,RB,14,BAL,4,9,0,0,null,FanDuel,4600
345,Dante Pettis,SF,WR,14,NO,12,24,0,0,null,FanDuel,4600
371,Dawson Knox,BUF,TE,14,BAL,4,3,5.06,1.12,null,FanDuel,4500
371,Javon Wims,CHI,WR,14,DAL,9,7,4.63,1.03,null,FanDuel,4500
371,Tyler Eifert,CIN,TE,14,CLE,14,22,4.43,0.98,null,FanDuel,4500
371,Tre'Quan Smith,NO,WR,14,SF,2,2,3.61,0.8,null,FanDuel,4500
371,Demarcus Robinson,KC,WR,14,NE,1,1,3.51,0.78,null,FanDuel,4500
371,Nick O'Leary,JAX,TE,14,LAC,6,12,3.3,0.73,null,FanDuel,4500
371,Hayden Hurst,BAL,TE,14,BUF,3,2,3.24,0.72,null,FanDuel,4500
371,Josh Adams,NYJ,RB,14,MIA,31,29,2.49,0.55,null,FanDuel,4500
371,Rashard Higgins,CLE,WR,14,CIN,25,16,2.38,0.53,null,FanDuel,4500
371,Cody Hollister,TEN,WR,14,LV,28,22,2.36,0.52,null,FanDuel,4500
371,Josh Hill,NO,TE,14,SF,2,1,2.16,0.48,null,FanDuel,4500
371,Deandre Carter,HOU,WR,14,DEN,8,7,2.15,0.48,null,FanDuel,4500
371,Zach Zenner,MIA,RB,14,NYJ,13,8,1.89,0.42,null,FanDuel,4500
371,CJ Ham,MIN,RB,14,DET,30,30,1.88,0.42,null,FanDuel,4500
371,Ryquell Armstead,JAX,RB,14,LAC,6,24,1.77,0.39,null,FanDuel,4500
371,Brandon Bolden,NE,RB,14,KC,21,31,1.74,0.39,null,FanDuel,4500
371,Alec Ingold,LV,RB,14,TEN,17,20,1.67,0.37,null,FanDuel,4500
371,Isaiah Ford,MIA,WR,14,NYJ,13,25,1.65,0.37,null,FanDuel,4500
371,Tavon Austin,DAL,WR,14,CHI,5,6,1.61,0.36,null,FanDuel,4500
371,Cordarrelle Patterson,CHI,WR,14,DAL,9,7,1.55,0.34,null,FanDuel,4500
371,Justice Hill,BAL,RB,14,BUF,3,19,1.35,0.3,null,FanDuel,4500
371,Braxton Berrios,NYJ,WR,14,MIA,31,30,1.29,0.29,null,FanDuel,4500
371,Byron Pringle,KC,WR,14,NE,1,1,1.17,0.26,null,FanDuel,4500
371,Alex Armah,CAR,RB,14,ATL,26,14,1.11,0.25,null,FanDuel,4500
371,Trent Sherfield,ARI,WR,14,PIT,5,14,1.07,0.24,null,FanDuel,4500
371,Andre Patton,LAC,WR,14,JAX,20,13,1.05,0.23,null,FanDuel,4500
371,Devontae Booker,DEN,RB,14,HOU,24,25,1.05,0.23,null,FanDuel,4500
371,Tyler Kroft,BUF,TE,14,BAL,4,3,1.04,0.23,null,FanDuel,4500
371,Justin Watson,TB,WR,14,IND,9,20,0.99,0.22,null,FanDuel,4500
371,Chad Williams,IND,WR,14,TB,29,32,0.97,0.22,null,FanDuel,4500
371,Justin Jackson,LAC,RB,14,JAX,20,27,0.96,0.21,null,FanDuel,4500
371,Ryan Nall,CHI,RB,14,DAL,9,18,0.91,0.2,null,FanDuel,4500
371,Reggie Bonnafon,CAR,RB,14,ATL,26,14,0.9,0.2,null,FanDuel,4500
371,Damion Ratley,CLE,WR,14,CIN,25,16,0.84,0.19,null,FanDuel,4500
371,D'Ernest Johnson,CLE,RB,14,CIN,25,26,0.81,0.18,null,FanDuel,4500
371,Stephen Carlson,CLE,TE,14,CIN,25,18,0.79,0.18,null,FanDuel,4500
371,Wendell Smallwood,WAS,RB,14,GB,19,28,0.78,0.17,null,FanDuel,4500
371,Marcell Ateman,LV,WR,14,TEN,17,17,0.76,0.17,null,FanDuel,4500
371,Mike Davis,CAR,RB,14,ATL,26,14,0.75,0.17,null,FanDuel,4500
371,Anthony Sherman,KC,RB,14,NE,1,1,0.75,0.17,null,FanDuel,4500
371,Mack Hollins,MIA,WR,14,NYJ,13,25,0.74,0.16,null,FanDuel,4500
371,Mike Boone,MIN,RB,14,DET,30,30,0.73,0.16,null,FanDuel,4500
371,Dan Vitale,GB,RB,14,WAS,22,21,0.72,0.16,null,FanDuel,4500
371,Travis Homer,SEA,RB,14,LAR,11,17,0.72,0.16,null,FanDuel,4500
371,Javorius Allen,NYG,RB,14,PHI,19,8,0.68,0.15,null,FanDuel,4500
371,Dwayne Washington,NO,RB,14,SF,2,3,0.66,0.15,null,FanDuel,4500
371,Keith Smith,ATL,RB,14,CAR,23,32,0.62,0.14,null,FanDuel,4500
371,Jamize Olawale,DAL,RB,14,CHI,5,17,0.61,0.14,null,FanDuel,4500
371,Chandler Cox,MIA,RB,14,NYJ,13,8,0.55,0.12,null,FanDuel,4500
371,Cam Sims,WAS,WR,14,GB,19,9,0.53,0.12,null,FanDuel,4500
371,Elijhaa Penny,NYG,RB,14,PHI,19,8,0.52,0.12,null,FanDuel,4500
371,Riley Ridley,CHI,WR,14,DAL,9,7,0.51,0.11,null,FanDuel,4500
371,De'Lance Turner,MIA,RB,14,NYJ,13,8,0.49,0.11,null,FanDuel,4500
371,De'Anthony Thomas,BAL,WR,14,BUF,3,5,0.43,0.1,null,FanDuel,4500
371,Tyler Ervin,GB,RB,14,WAS,22,21,0.43,0.1,null,FanDuel,4500
371,Derek Watt,LAC,RB,14,JAX,20,27,0.42,0.09,null,FanDuel,4500
371,Jason Moore,LAC,WR,14,JAX,20,13,0.38,0.08,null,FanDuel,4500
371,Andre Roberts,BUF,WR,14,BAL,4,12,0.37,0.08,null,FanDuel,4500
371,Devine Ozigbo,JAX,RB,14,LAC,6,24,0.26,0.06,null,FanDuel,4500
371,Cullen Gillaspia,HOU,RB,14,DEN,8,13,0.23,0.05,null,FanDuel,4500
371,Trayveon Williams,CIN,RB,14,CLE,14,15,0.22,0.05,null,FanDuel,4500
371,Fred Brown,DEN,WR,14,HOU,24,21,0.22,0.05,null,FanDuel,4500
371,Troymaine Pope,LAC,RB,14,JAX,20,27,0.22,0.05,null,FanDuel,4500
371,Gregory Howell Jr.,HOU,RB,14,DEN,8,13,0.19,0.04,null,FanDuel,4500
371,Michael Burton,WAS,RB,14,GB,19,28,0.18,0.04,null,FanDuel,4500
371,Senorise Perry,BUF,RB,14,BAL,4,9,0.12,0.03,null,FanDuel,4500
371,Dalyn Dawkins,TEN,RB,14,LV,28,22,0.07,0.02,null,FanDuel,4500
371,Geremy Davis,LAC,WR,14,JAX,20,13,0.06,0.01,null,FanDuel,4500
371,Olamide Zaccheaus,ATL,WR,14,CAR,23,18,0.06,0.01,null,FanDuel,4500
371,Khari Blasingame,TEN,RB,14,LV,28,22,0.05,0.01,null,FanDuel,4500
371,Mike Thomas,LAR,WR,14,SEA,16,15,0.04,0.01,null,FanDuel,4500
371,Cody Core,NYG,WR,14,PHI,19,29,0.04,0.01,null,FanDuel,4500
371,Josh Bellamy,NYJ,WR,14,MIA,31,30,0.04,0.01,null,FanDuel,4500
371,CJ Board,JAX,WR,14,LAC,6,4,0.03,0.01,null,FanDuel,4500
371,Brandon Zylstra,CAR,WR,14,ATL,26,26,0.03,0.01,null,FanDuel,4500
371,Deandrew White,CAR,WR,14,ATL,26,26,0.02,0,null,FanDuel,4500
371,Duke Williams,BUF,WR,14,BAL,4,12,0,0,null,FanDuel,4500
371,Dwayne Harris,LV,WR,14,TEN,17,17,0,0,null,FanDuel,4500
371,Levine Toilolo,SF,TE,14,NO,12,10,0,0,null,FanDuel,4500
371,Chris Herndon IV,NYJ,TE,14,MIA,31,19,0,0,null,FanDuel,4500
371,Damien Harris,NE,RB,14,KC,21,31,0,0,null,FanDuel,4500
371,Elijah McGuire,KC,RB,14,NE,1,1,0,0,null,FanDuel,4500
371,David Sills V,NYG,WR,14,PHI,19,29,0,0,null,FanDuel,4500
371,Cody Thompson,CIN,WR,14,CLE,14,11,0,0,null,FanDuel,4500
371,Brandon Powell,ATL,WR,14,CAR,23,18,0,0,null,FanDuel,4500
371,Trenton Cannon,NYJ,RB,14,MIA,31,29,0,0,null,FanDuel,4500
371,Paul Perkins,JAX,RB,14,LAC,6,24,0,0,null,FanDuel,4500
371,Jalen Hurd,SF,WR,14,NO,12,24,0,0,null,FanDuel,4500
371,Steven Mitchell Jr.,HOU,WR,14,DEN,8,7,0,0,null,FanDuel,4500
371,Jakob Johnson,NE,RB,14,KC,21,31,0,0,null,FanDuel,4500
371,Jaleel Scott,BAL,WR,14,BUF,3,5,0,0,null,FanDuel,4500
371,Taquan Mizzell,NO,RB,14,SF,2,3,0,0,null,FanDuel,4500
371,Chris Ezeala,BAL,RB,14,BUF,3,19,0,0,null,FanDuel,4500
371,Shelton Gibson,CLE,WR,14,CIN,25,16,0,0,null,FanDuel,4500
371,Terry Wright,MIA,WR,14,NYJ,13,25,0,0,null,FanDuel,4500
371,David Fluellen,TEN,RB,14,LV,28,22,0,0,null,FanDuel,4500
371,Robert Davis,PHI,WR,14,NYG,27,31,0,0,null,FanDuel,4500
371,Jojo Natson,LAR,WR,14,SEA,16,15,0,0,null,FanDuel,4500
371,Travis Fulgham,DET,WR,14,MIN,15,27,0,0,null,FanDuel,4500
371,Ryan Izzo,NE,TE,14,KC,21,27,0,0,null,FanDuel,4500
371,Kerryon Johnson,DET,RB,14,MIN,15,10,0,0,null,FanDuel,4500
371,Dexter Williams,GB,RB,14,WAS,22,21,0,0,null,FanDuel,4500
371,Jalen Guyton,LAC,WR,14,JAX,20,13,0,0,null,FanDuel,4500
371,Derrick Willies,CLE,WR,14,CIN,25,16,0,0,null,FanDuel,4500
371,Chris Hogan,CAR,WR,14,ATL,26,26,0,0,null,FanDuel,4500
371,Lil'jordan Humphrey,NO,WR,14,SF,2,2,0,0,null,FanDuel,4500
371,Ito Smith,ATL,RB,14,CAR,23,32,0,0,null,FanDuel,4500
371,Amara Darboh,PIT,WR,14,ARI,32,28,0,0,null,FanDuel,4500
371,Trent Taylor,SF,WR,14,NO,12,24,0,0,null,FanDuel,4500
371,Trevor Davis,MIA,WR,14,NYJ,13,25,0,0,null,FanDuel,4500
371,Khalfani Muhammad,DEN,RB,14,HOU,24,25,0,0,null,FanDuel,4500
371,Jehu Chesson,WAS,WR,14,GB,19,9,0,0,null,FanDuel,4500
371,Zach Line,NO,RB,14,SF,2,3,0,0,null,FanDuel,4500
371,Antoine Wesley,BAL,WR,14,BUF,3,5,0,0,null,FanDuel,4500
371,Chris Lacy,DET,WR,14,MIN,15,27,0,0,null,FanDuel,4500
371,Nsimba Webster,LAR,WR,14,SEA,16,15,0,0,null,FanDuel,4500
371,Davion Davis,MIN,WR,14,DET,30,23,0,0,null,FanDuel,4500
371,Nick Bellore,SEA,RB,14,LAR,11,17,0,0,null,FanDuel,4500
371,Preston Williams,MIA,WR,14,NYJ,13,25,0,0,null,FanDuel,4500
371,DJ Foster,ARI,RB,14,PIT,5,6,0,0,null,FanDuel,4500
371,Travis Benjamin,LAC,WR,14,JAX,20,13,0,0,null,FanDuel,4500
371,Marcus Green,PHI,WR,14,NYG,27,31,0,0,null,FanDuel,4500
371,Emmanuel Butler,NO,WR,14,SF,2,2,0,0,null,FanDuel,4500
371,Reggie White Jr.,NYG,WR,14,PHI,19,29,0,0,null,FanDuel,4500
371,Thomas Ives,CHI,WR,14,DAL,9,7,0,0,null,FanDuel,4500
371,Dillon Mitchell,MIN,WR,14,DET,30,23,0,0,null,FanDuel,4500
371,James Develin,NE,RB,14,KC,21,31,0,0,null,FanDuel,4500
371,Ashton Dulin,IND,WR,14,TB,29,32,0,0,null,FanDuel,4500
371,DeSean Jackson,PHI,WR,14,NYG,27,31,0,0,null,FanDuel,4500
371,Gary Jennings Jr.,MIA,WR,14,NYJ,13,25,0,0,null,FanDuel,4500
371,Russell Shepard,NYG,WR,14,PHI,19,29,0,0,null,FanDuel,4500
371,Artavis Scott,LAC,WR,14,JAX,20,13,0,0,null,FanDuel,4500
371,Ventell Bryant,DAL,WR,14,CHI,5,6,0,0,null,FanDuel,4500
371,Andy Janovich,DEN,RB,14,HOU,24,25,0,0,null,FanDuel,4500
371,Stanley Morgan Jr.,CIN,WR,14,CLE,14,11,0,0,null,FanDuel,4500
371,Taywan Taylor,CLE,WR,14,CIN,25,16,0,0,null,FanDuel,4500
371,Hakeem Butler,ARI,WR,14,PIT,5,14,0,0,null,FanDuel,4500
371,Matthew Slater,NE,WR,14,KC,21,3,0,0,null,FanDuel,4500
371,Eric Ebron,IND,TE,14,TB,29,31,0,0,null,FanDuel,4500
371,Elijah Holyfield,CAR,RB,14,ATL,26,14,0,0,null,FanDuel,4500
371,Darrius Shepherd,GB,WR,14,WAS,22,19,0,0,null,FanDuel,4500
371,Nick Bawden,DET,RB,14,MIN,15,10,0,0,null,FanDuel,4500
371,Vernon Davis,WAS,TE,14,GB,19,30,0,0,null,FanDuel,4500
371,Karan Higdon,HOU,RB,14,DEN,8,13,0,0,null,FanDuel,4500
371,TJ Logan,TB,RB,14,IND,9,5,0,0,null,FanDuel,4500
371,Deonte Harris,NO,WR,14,SF,2,2,0,0,null,FanDuel,4500
371,Austin Carr,NO,WR,14,SF,2,2,0,0,null,FanDuel,4500
371,Corey Clement,PHI,RB,14,NYG,27,17,0,0,null,FanDuel,4500
371,Juwann Winfree,DEN,WR,14,HOU,24,21,0,0,null,FanDuel,4500
371,Devin Smith,DAL,WR,14,CHI,5,6,0,0,null,FanDuel,4500
371,Ben Braunecker,CHI,TE,14,DAL,9,20,0,0,null,FanDuel,4500
371,Wes Hills,DET,RB,14,MIN,15,10,0,0,null,FanDuel,4500
371,Roosevelt Nix,PIT,RB,14,ARI,32,23,0,0,null,FanDuel,4500
371,Jeff Smith,NYJ,WR,14,MIA,31,30,0,0,null,FanDuel,4500
371,Malik Taylor,GB,WR,14,WAS,22,19,0,0,null,FanDuel,4500
371,Mike Weber,DAL,RB,14,CHI,5,17,0,0,null,FanDuel,4500
371,Michael Walker,JAX,WR,14,LAC,6,4,0,0,null,FanDuel,4500
371,Keesean Johnson,ARI,WR,14,PIT,5,14,0,0,null,FanDuel,4500
371,Chad Beebe,MIN,WR,14,DET,30,23,0,0,null,FanDuel,4500
371,Wayne Gallman,NYG,RB,14,PHI,19,8,0,0,null,FanDuel,4500
371,Demetrius Harris,CLE,TE,14,CIN,25,18,0,0,null,FanDuel,4500
371,Jordan Scarlett,CAR,RB,14,ATL,26,14,0,0,null,FanDuel,4500
371,Marqise Lee,JAX,WR,14,LAC,6,4,0,0,null,FanDuel,4500
371,Ryan Grant,GB,WR,14,WAS,22,19,0,0,null,FanDuel,4500
371,Keith Kirkwood,NO,WR,14,SF,2,2,0,0,null,FanDuel,4500
371,Greg Dortch,CAR,WR,14,ATL,26,26,0,0,null,FanDuel,4500
371,Christian Wade,BUF,RB,14,BAL,4,9,0,0,null,FanDuel,4500
371,Tom Kennedy,DET,WR,14,MIN,15,27,0,0,null,FanDuel,4500
371,Craig Reynolds,ATL,RB,14,CAR,23,32,0,0,null,FanDuel,4500
371,John Ursua,SEA,WR,14,LAR,11,10,0,0,null,FanDuel,4500
371,Taiwan Jones,HOU,RB,14,DEN,8,13,0,0,null,FanDuel,4500
371,John Kelly,LAR,RB,14,SEA,16,11,0,0,null,FanDuel,4500
543,Chicago Bears,CHI,DST,14,DAL,null,null,6.7,1.52,null,FanDuel,4400
543,Tennessee Titans,TEN,DST,14,LV,null,null,6.2,1.41,null,FanDuel,4400
543,Maxx Williams,ARI,TE,14,PIT,5,21,1.69,0.38,null,FanDuel,4400
543,Lance Kendricks,LAC,TE,14,JAX,20,16,0.39,0.09,null,FanDuel,4400
547,Pittsburgh Steelers,PIT,DST,14,ARI,null,null,8.5,1.98,null,FanDuel,4300
547,Jacksonville Jaguars,JAX,DST,14,LAC,null,null,6.6,1.53,null,FanDuel,4300
547,Jesper Horsted,CHI,TE,14,DAL,9,20,3.13,0.73,null,FanDuel,4300
547,Daniel Brown,NYJ,TE,14,MIA,31,19,1.68,0.39,null,FanDuel,4300
547,MyCole Pruitt,TEN,TE,14,LV,28,28,0.28,0.07,null,FanDuel,4300
547,Seth DeValve,JAX,TE,14,LAC,6,12,0,0,null,FanDuel,4300
553,Baltimore Ravens,BAL,DST,14,BUF,null,null,8.5,2.02,null,FanDuel,4200
553,New England Patriots,NE,DST,14,KC,null,null,6.2,1.48,null,FanDuel,4200
553,Jeff Heuerman,DEN,TE,14,HOU,24,15,2.96,0.7,null,FanDuel,4200
553,Matt LaCosse,NE,TE,14,KC,21,27,2.18,0.52,null,FanDuel,4200
553,Andrew Beck,DEN,TE,14,HOU,24,15,2.03,0.48,null,FanDuel,4200
558,New York Jets,NYJ,DST,14,MIA,null,null,8.4,2.05,null,FanDuel,4100
558,Seattle Seahawks,SEA,DST,14,LAR,null,null,6.3,1.54,null,FanDuel,4100
558,Luke Willson,SEA,TE,14,LAR,11,11,0,0,null,FanDuel,4100
561,Indianapolis Colts,IND,DST,14,TB,null,null,7.5,1.88,null,FanDuel,4000
561,Ian Thomas,CAR,TE,14,ATL,26,17,5.75,1.44,null,FanDuel,4000
561,Jesse James,DET,TE,14,MIN,15,7,2.55,0.64,null,FanDuel,4000
561,Mo Alie-Cox,IND,TE,14,TB,29,31,2.05,0.51,null,FanDuel,4000
561,Nick Vannett,PIT,TE,14,ARI,32,32,2,0.5,null,FanDuel,4000
561,Johnny Mundt,LAR,TE,14,SEA,16,29,1.83,0.46,null,FanDuel,4000
561,JP Holtz,CHI,TE,14,DAL,9,20,1.42,0.36,null,FanDuel,4000
561,Tyler Conklin,MIN,TE,14,DET,30,25,1.26,0.32,null,FanDuel,4000
561,Durham Smythe,MIA,TE,14,NYJ,13,4,1.21,0.3,null,FanDuel,4000
561,Chris Manhertz,CAR,TE,14,ATL,26,17,1.18,0.3,null,FanDuel,4000
561,Blake Bell,KC,TE,14,NE,1,6,1.02,0.26,null,FanDuel,4000
561,Robert Tonyan Jr.,GB,TE,14,WAS,22,24,0.81,0.2,null,FanDuel,4000
561,Derek Carrier,LV,TE,14,TEN,17,26,0.69,0.17,null,FanDuel,4000
561,Virgil Green,LAC,TE,14,JAX,20,16,0.6,0.15,null,FanDuel,4000
561,Ben Koyack,JAX,TE,14,LAC,6,12,0.53,0.13,null,FanDuel,4000
561,Hale Hentges,WAS,TE,14,GB,19,30,0.47,0.12,null,FanDuel,4000
561,Tanner Hudson,TB,TE,14,IND,9,14,0.38,0.1,null,FanDuel,4000
561,Garrett Celek,SF,TE,14,NO,12,10,0.38,0.1,null,FanDuel,4000
561,Troy Fumagalli,DEN,TE,14,HOU,24,15,0.35,0.09,null,FanDuel,4000
561,Jace Sternberger,GB,TE,14,WAS,22,24,0.31,0.08,null,FanDuel,4000
561,Luke Stocker,ATL,TE,14,CAR,23,8,0.27,0.07,null,FanDuel,4000
561,Trevon Wesco,NYJ,TE,14,MIA,31,19,0.22,0.06,null,FanDuel,4000
561,Dalton Schultz,DAL,TE,14,CHI,5,21,0.21,0.05,null,FanDuel,4000
561,Lee Smith,BUF,TE,14,BAL,4,3,0.2,0.05,null,FanDuel,4000
561,Antony Auclair,TB,TE,14,IND,9,14,0.17,0.04,null,FanDuel,4000
561,Darrell Daniels,ARI,TE,14,PIT,5,21,0.07,0.02,null,FanDuel,4000
561,Geoff Swaim,JAX,TE,14,LAC,6,12,0.05,0.01,null,FanDuel,4000
561,Caleb Wilson,ARI,TE,14,PIT,5,21,0,0,null,FanDuel,4000
561,Adam Shaheen,CHI,TE,14,DAL,9,20,0,0,null,FanDuel,4000
561,Eric Saubert,CHI,TE,14,DAL,9,20,0,0,null,FanDuel,4000
561,Parker Hesse,TEN,TE,14,LV,28,28,0,0,null,FanDuel,4000
561,Jerome Cunningham,WAS,TE,14,GB,19,30,0,0,null,FanDuel,4000
561,Daniel Helm,SF,TE,14,NO,12,10,0,0,null,FanDuel,4000
561,Christian Scotland-Williamson,PIT,TE,14,ARI,32,32,0,0,null,FanDuel,4000
561,Joshua Perkins,PHI,TE,14,NYG,27,3,0,0,null,FanDuel,4000
561,Kevin Rader,PIT,TE,14,ARI,32,32,0,0,null,FanDuel,4000
561,Drew Sample,CIN,TE,14,CLE,14,22,0,0,null,FanDuel,4000
561,Josh Oliver,JAX,TE,14,LAC,6,12,0,0,null,FanDuel,4000
561,Mason Schreck,CIN,TE,14,CLE,14,22,0,0,null,FanDuel,4000
561,Brandon Dillon,MIN,TE,14,DET,30,25,0,0,null,FanDuel,4000
561,Sean Culkin,LAC,TE,14,JAX,20,16,0,0,null,FanDuel,4000
561,Charles Jones II,JAX,TE,14,LAC,6,12,0,0,null,FanDuel,4000
561,Kendall Blanton,LAR,TE,14,SEA,16,29,0,0,null,FanDuel,4000
561,Trey Burton,CHI,TE,14,DAL,9,20,0,0,null,FanDuel,4000
561,Stephen Anderson,LAC,TE,14,JAX,20,16,0,0,null,FanDuel,4000
561,Charles Scarff,BAL,TE,14,BUF,3,2,0,0,null,FanDuel,4000
561,Chris Myarick,MIA,TE,14,NYJ,13,4,0,0,null,FanDuel,4000
561,Deon Yelder,KC,TE,14,NE,1,6,0,0,null,FanDuel,4000
561,Cole Hikutini,DAL,TE,14,CHI,5,21,0,0,null,FanDuel,4000
561,Moritz Boehringer,CIN,WR,14,CLE,14,11,0,0,null,FanDuel,4000
561,Temarrick Hemingway,CAR,TE,14,ATL,26,17,0,0,null,FanDuel,4000
561,Evan Baylis,GB,TE,14,WAS,22,24,0,0,null,FanDuel,4000
561,Isaac Nauta,DET,TE,14,MIN,15,7,0,0,null,FanDuel,4000
561,Zach Gentry,PIT,TE,14,ARI,32,32,0,0,null,FanDuel,4000
561,Pharaoh Brown,CLE,TE,14,CIN,25,18,0,0,null,FanDuel,4000
561,Ian Bunting,IND,TE,14,TB,29,31,0,0,null,FanDuel,4000
