Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
298,Samaje Perine,CIN,RB,8,TEN,22,22,2.81,0.6,null,FanDuel,4700
298,Van Jefferson,LAR,WR,8,MIA,10,15,2.5,0.53,null,FanDuel,4700
298,Tyler Ervin,GB,RB,8,MIN,31,16,1.97,0.42,null,FanDuel,4700
298,Taysom Hill,NO,QB,8,CHI,5,2,1.88,0.4,null,FanDuel,4700
298,Darrel Williams,KC,RB,8,NYJ,20,25,1.68,0.36,null,FanDuel,4700
298,Brandon Powell,ATL,WR,8,CAR,12,4,0.44,0.09,null,FanDuel,4700
298,Chris Hogan,NYJ,WR,8,KC,9,4,0,0,null,FanDuel,4700
298,Ito Smith,ATL,RB,8,CAR,12,28,0,0,null,FanDuel,4700
298,Darrynton Evans,TEN,RB,8,CIN,23,19,0,0,null,FanDuel,4700
298,Jordan Howard,MIA,RB,8,LAR,3,7,0,0,null,FanDuel,4700
316,Philadelphia Eagles,PHI,DST,8,DAL,null,null,8.9,1.93,null,FanDuel,4600
316,Gus Edwards,BAL,RB,8,PIT,7,3,7.34,1.6,null,FanDuel,4600
316,Tennessee Titans,TEN,DST,8,CIN,null,null,7.2,1.57,null,FanDuel,4600
316,DeeJay Dallas,SEA,RB,8,SF,2,1,6.41,1.39,null,FanDuel,4600
316,Drew Sample,CIN,TE,8,TEN,22,24,5.43,1.18,null,FanDuel,4600
316,Jeff Smith,NYJ,WR,8,KC,9,4,5.26,1.14,null,FanDuel,4600
316,Dion Lewis,NYG,RB,8,TB,3,4,3.98,0.87,null,FanDuel,4600
316,DaeSean Hamilton,DEN,WR,8,LAC,19,10,3.95,0.86,null,FanDuel,4600
316,Will Dissly,SEA,TE,8,SF,2,7,3.36,0.73,null,FanDuel,4600
316,Jakeem Grant Sr.,MIA,WR,8,LAR,3,2,3.19,0.69,null,FanDuel,4600
316,Jordan Wilkins,IND,RB,8,DET,21,29,2.94,0.64,null,FanDuel,4600
316,Isaiah McKenzie,BUF,WR,8,NE,12,17,2.67,0.58,null,FanDuel,4600
316,Justin Watson,TB,WR,8,NYG,17,23,2.51,0.55,null,FanDuel,4600
316,Malik Taylor,GB,WR,8,MIN,31,31,2.4,0.52,null,FanDuel,4600
316,Donald Parham Jr.,LAC,TE,8,DEN,11,11,2.05,0.45,null,FanDuel,4600
316,Dontrell Hilliard,CLE,RB,8,LV,26,30,1.88,0.41,null,FanDuel,4600
316,Freddie Swain,SEA,WR,8,SF,2,6,1.8,0.39,null,FanDuel,4600
316,Joe Reed,LAC,WR,8,DEN,11,13,1.76,0.38,null,FanDuel,4600
316,Marvin Hall,DET,WR,8,IND,1,14,1.55,0.34,null,FanDuel,4600
316,Anthony McFarland Jr.,PIT,RB,8,BAL,6,4,1.47,0.32,null,FanDuel,4600
316,Auden Tate,CIN,WR,8,TEN,22,27,1.47,0.32,null,FanDuel,4600
316,Noah Brown,DAL,WR,8,PHI,18,21,1.06,0.23,null,FanDuel,4600
316,Trayveon Williams,CIN,RB,8,TEN,22,22,1.01,0.22,null,FanDuel,4600
316,J.J. Taylor,NE,RB,8,BUF,16,18,0.98,0.21,null,FanDuel,4600
316,LeSean McCoy,TB,RB,8,NYG,17,19,0.97,0.21,null,FanDuel,4600
316,Javon Wims,CHI,WR,8,NO,24,22,0.79,0.17,null,FanDuel,4600
316,Deontay Burnett,PHI,WR,8,DAL,30,29,0.56,0.12,null,FanDuel,4600
316,Alex Erickson,CIN,WR,8,TEN,22,27,0.47,0.1,null,FanDuel,4600
316,Ty Montgomery,NO,RB,8,CHI,5,14,0.34,0.07,null,FanDuel,4600
316,Austin Mack,NYG,WR,8,TB,3,9,0.27,0.06,null,FanDuel,4600
316,Lawrence Cager,NYJ,WR,8,KC,9,4,0,0,null,FanDuel,4600
316,Quintez Cephus,DET,WR,8,IND,1,14,0,0,null,FanDuel,4600
316,John Ross III,CIN,WR,8,TEN,22,27,0,0,null,FanDuel,4600
316,Bryan Edwards,LV,WR,8,CLE,25,30,0,0,null,FanDuel,4600
350,Buffalo Bills,BUF,DST,8,NE,null,null,7.9,1.76,null,FanDuel,4500
350,Jakobi Meyers,NE,WR,8,BUF,16,8,6.86,1.52,null,FanDuel,4500
350,Marcus Johnson,IND,WR,8,DET,21,23,5.8,1.29,null,FanDuel,4500
350,Irv Smith Jr.,MIN,TE,8,GB,17,8,5.68,1.26,null,FanDuel,4500
350,Gerald Everett,LAR,TE,8,MIA,10,2,4.98,1.11,null,FanDuel,4500
350,Michael Pittman Jr.,IND,WR,8,DET,21,23,4.66,1.04,null,FanDuel,4500
350,Miles Boykin,BAL,WR,8,PIT,7,25,4.43,0.98,null,FanDuel,4500
350,Trent Taylor,SF,WR,8,SEA,32,32,3.85,0.86,null,FanDuel,4500
350,Kyle Juszczyk,SF,RB,8,SEA,32,12,3.55,0.79,null,FanDuel,4500
350,Gunner Olszewski,NE,WR,8,BUF,16,8,3.42,0.76,null,FanDuel,4500
350,Jalen Richard,LV,RB,8,CLE,25,15,3.22,0.72,null,FanDuel,4500
350,Isaiah Zuber,NE,WR,8,BUF,16,8,3.03,0.67,null,FanDuel,4500
350,KhaDarel Hodge,CLE,WR,8,LV,26,24,2.95,0.66,null,FanDuel,4500
350,Jeremy McNichols,TEN,RB,8,CIN,23,19,2.69,0.6,null,FanDuel,4500
350,Mike Thomas,CIN,WR,8,TEN,22,27,2.62,0.58,null,FanDuel,4500
350,Jesse James,DET,TE,8,IND,1,1,2.2,0.49,null,FanDuel,4500
350,Alec Ingold,LV,RB,8,CLE,25,15,2.12,0.47,null,FanDuel,4500
350,Austin Carr,NO,WR,8,CHI,5,3,2,0.44,null,FanDuel,4500
350,Jordan Reed,SF,TE,8,SEA,32,3,1.63,0.36,null,FanDuel,4500
350,Josh Adams,NYJ,RB,8,KC,9,17,1.57,0.35,null,FanDuel,4500
350,Darrius Shepherd,GB,WR,8,MIN,31,31,1.52,0.34,null,FanDuel,4500
350,Jakob Johnson,NE,RB,8,BUF,16,18,1.33,0.3,null,FanDuel,4500
350,Ty Johnson,NYJ,RB,8,KC,9,17,1.31,0.29,null,FanDuel,4500
350,Jason Huntley,PHI,RB,8,DAL,30,28,1.24,0.28,null,FanDuel,4500
350,Jaylen Samuels,PIT,RB,8,BAL,6,4,1.23,0.27,null,FanDuel,4500
350,Bisi Johnson,MIN,WR,8,GB,17,12,1.2,0.27,null,FanDuel,4500
350,Chad Beebe,MIN,WR,8,GB,17,12,1.2,0.27,null,FanDuel,4500
350,Qadree Ollison,ATL,RB,8,CAR,12,28,1.18,0.26,null,FanDuel,4500
350,Zay Jones,LV,WR,8,CLE,25,30,1.18,0.26,null,FanDuel,4500
350,Patrick Laird,MIA,RB,8,LAR,3,7,1.12,0.25,null,FanDuel,4500
350,K.J. Hill Jr.,LAC,WR,8,DEN,11,13,1.07,0.24,null,FanDuel,4500
350,Ashton Dulin,IND,WR,8,DET,21,23,1.06,0.24,null,FanDuel,4500
350,Ryan Nall,CHI,RB,8,NO,24,8,1.06,0.24,null,FanDuel,4500
350,Alex Armah,CAR,RB,8,ATL,32,14,1.03,0.23,null,FanDuel,4500
350,Equanimeous St. Brown,GB,WR,8,MIN,31,31,1.03,0.23,null,FanDuel,4500
350,Justice Hill,BAL,RB,8,PIT,7,3,1.02,0.23,null,FanDuel,4500
350,Ameer Abdullah,MIN,RB,8,GB,17,31,0.97,0.22,null,FanDuel,4500
350,Darwin Thompson,KC,RB,8,NYJ,20,25,0.91,0.2,null,FanDuel,4500
350,Vyncint Smith,NYJ,WR,8,KC,9,4,0.8,0.18,null,FanDuel,4500
350,Dante Pettis,SF,WR,8,SEA,32,32,0.74,0.16,null,FanDuel,4500
350,Andy Janovich,CLE,RB,8,LV,26,30,0.66,0.15,null,FanDuel,4500
350,Patrick Ricard,BAL,RB,8,PIT,7,3,0.62,0.14,null,FanDuel,4500
350,C.J. Ham,MIN,RB,8,GB,17,31,0.61,0.14,null,FanDuel,4500
350,Brandon Zylstra,CAR,WR,8,ATL,32,28,0.54,0.12,null,FanDuel,4500
350,Pharoh Cooper,CAR,WR,8,ATL,32,28,0.51,0.11,null,FanDuel,4500
350,Keith Smith,ATL,RB,8,CAR,12,28,0.49,0.11,null,FanDuel,4500
350,Juwan Johnson,NO,WR,8,CHI,5,3,0.46,0.1,null,FanDuel,4500
350,Michael Burton,NO,RB,8,CHI,5,14,0.46,0.1,null,FanDuel,4500
350,K.J. Osborn,MIN,WR,8,GB,17,12,0.45,0.1,null,FanDuel,4500
350,Nick Westbrook-Ikhine,TEN,WR,8,CIN,23,18,0.44,0.1,null,FanDuel,4500
350,Quez Watkins,PHI,WR,8,DAL,30,29,0.43,0.1,null,FanDuel,4500
350,Rico Dowdle,DAL,RB,8,PHI,18,11,0.4,0.09,null,FanDuel,4500
350,Taywan Taylor,CLE,WR,8,LV,26,24,0.36,0.08,null,FanDuel,4500
350,Taiwan Jones,BUF,RB,8,NE,12,23,0.36,0.08,null,FanDuel,4500
350,Khari Blasingame,TEN,RB,8,CIN,23,19,0.35,0.08,null,FanDuel,4500
350,Phillip Dorsett II,SEA,WR,8,SF,2,6,0.35,0.08,null,FanDuel,4500
350,Cameron Batson,TEN,WR,8,CIN,23,18,0.34,0.08,null,FanDuel,4500
350,Marcus Kemp,KC,WR,8,NYJ,20,11,0.33,0.07,null,FanDuel,4500
350,Troymaine Pope,LAC,RB,8,DEN,11,2,0.33,0.07,null,FanDuel,4500
350,Elijhaa Penny,NYG,RB,8,TB,3,4,0.32,0.07,null,FanDuel,4500
350,Dwayne Washington,NO,RB,8,CHI,5,14,0.31,0.07,null,FanDuel,4500
350,Nick Bellore,SEA,RB,8,SF,2,1,0.27,0.06,null,FanDuel,4500
350,Dexter Williams,GB,RB,8,MIN,31,16,0.27,0.06,null,FanDuel,4500
350,Derek Watt,PIT,RB,8,BAL,6,4,0.26,0.06,null,FanDuel,4500
350,James Proche II,BAL,WR,8,PIT,7,25,0.26,0.06,null,FanDuel,4500
350,Gabe Nabers,LAC,RB,8,DEN,11,2,0.22,0.05,null,FanDuel,4500
350,Tyrie Cleveland,DEN,WR,8,LAC,19,10,0.21,0.05,null,FanDuel,4500
350,River Cracraft,SF,WR,8,SEA,32,32,0.19,0.04,null,FanDuel,4500
350,Mack Hollins,MIA,WR,8,LAR,3,2,0.18,0.04,null,FanDuel,4500
350,Keith Kirkwood,CAR,WR,8,ATL,32,28,0.18,0.04,null,FanDuel,4500
350,Jaleel Scott,NYJ,WR,8,KC,9,4,0.18,0.04,null,FanDuel,4500
350,Matthew Slater,NE,WR,8,BUF,16,8,0.17,0.04,null,FanDuel,4500
350,Chris Moore,BAL,WR,8,PIT,7,25,0.16,0.04,null,FanDuel,4500
350,Anthony Sherman,KC,RB,8,NYJ,20,25,0.16,0.04,null,FanDuel,4500
350,Jason Moore,LAC,WR,8,DEN,11,13,0.08,0.02,null,FanDuel,4500
350,Nsimba Webster,LAR,WR,8,MIA,10,15,0.07,0.02,null,FanDuel,4500
350,Penny Hart,SEA,WR,8,SF,2,6,0.05,0.01,null,FanDuel,4500
350,Andre Roberts,BUF,WR,8,NE,12,17,0.04,0.01,null,FanDuel,4500
350,Senorise Perry,TEN,RB,8,CIN,23,19,0.03,0.01,null,FanDuel,4500
350,Tommylee Lewis,NO,WR,8,CHI,5,3,0.03,0.01,null,FanDuel,4500
350,DeAndrew White,BAL,WR,8,PIT,7,25,0.01,0,null,FanDuel,4500
350,Kemah Siverand,LV,DB,8,CLE,25,null,0,0,null,FanDuel,4500
350,Stephen Sullivan,SEA,TE,8,SF,2,7,0,0,null,FanDuel,4500
350,Courtland Sutton,DEN,WR,8,LAC,19,10,0,0,null,FanDuel,4500
350,Aaron Fuller,SEA,WR,8,SF,2,6,0,0,null,FanDuel,4500
350,Marcell Ateman,LV,WR,8,CLE,25,30,0,0,null,FanDuel,4500
350,Kirk Merritt,MIA,WR,8,LAR,3,2,0,0,null,FanDuel,4500
350,Aca'Cedric Ware,TB,RB,8,NYG,17,19,0,0,null,FanDuel,4500
350,Chad Williams,KC,WR,8,NYJ,20,11,0,0,null,FanDuel,4500
350,Tarik Cohen,CHI,RB,8,NO,24,8,0,0,null,FanDuel,4500
350,David Sills V,NYG,WR,8,TB,3,9,0,0,null,FanDuel,4500
350,Jared Pinkney,ATL,TE,8,CAR,12,10,0,0,null,FanDuel,4500
350,Cody Thompson,SEA,WR,8,SF,2,6,0,0,null,FanDuel,4500
350,Jon'Vea Johnson,DAL,WR,8,PHI,18,21,0,0,null,FanDuel,4500
350,Chandler Cox,MIA,RB,8,LAR,3,7,0,0,null,FanDuel,4500
350,Jauan Jennings,SF,WR,8,SEA,32,32,0,0,null,FanDuel,4500
350,Dominique Dafney,GB,TE,8,MIN,31,16,0,0,null,FanDuel,4500
350,Jacques Patrick,CIN,RB,8,TEN,22,22,0,0,null,FanDuel,4500
350,Pete Guerriero,CAR,RB,8,ATL,32,14,0,0,null,FanDuel,4500
350,Richie James Jr.,SF,WR,8,SEA,32,32,0,0,null,FanDuel,4500
350,Rodney Adams,CHI,WR,8,NO,24,22,0,0,null,FanDuel,4500
350,Darius Anderson,IND,RB,8,DET,21,29,0,0,null,FanDuel,4500
350,Sewo Olonilua,DAL,RB,8,PHI,18,11,0,0,null,FanDuel,4500
350,Malcolm Perry,MIA,WR,8,LAR,3,2,0,0,null,FanDuel,4500
350,T.J. Yeldon,BUF,RB,8,NE,12,23,0,0,null,FanDuel,4500
350,Brandon Bolden,NE,RB,8,BUF,16,18,0,0,null,FanDuel,4500
350,C.J. Board,NYG,WR,8,TB,3,9,0,0,null,FanDuel,4500
350,Raymond Calais,LAR,RB,8,MIA,10,24,0,0,null,FanDuel,4500
350,Tajaé Sharpe,MIN,WR,8,GB,17,12,0,0,null,FanDuel,4500
350,Antoine Wesley,BAL,WR,8,PIT,7,25,0,0,null,FanDuel,4500
350,Ted Ginn Jr.,CHI,WR,8,NO,24,22,0,0,null,FanDuel,4500
350,Rashaad Penny,SEA,RB,8,SF,2,1,0,0,null,FanDuel,4500
350,Jamize Olawale,DAL,RB,8,PHI,18,11,0,0,null,FanDuel,4500
350,Marlon Mack,IND,RB,8,DET,21,29,0,0,null,FanDuel,4500
350,Deon Cain,PIT,WR,8,BAL,6,9,0,0,null,FanDuel,4500
350,Patrick Carr,SEA,RB,8,SF,2,1,0,0,null,FanDuel,4500
350,Cody Hollister,TEN,WR,8,CIN,23,18,0,0,null,FanDuel,4500
350,De'Anthony Thomas,BAL,WR,8,PIT,7,25,0,0,null,FanDuel,4500
350,Kenjon Barner,TB,RB,8,NYG,17,19,0,0,null,FanDuel,4500
350,Keelan Doss,LV,WR,8,CLE,25,30,0,0,null,FanDuel,4500
350,Nick Bawden,DET,RB,8,IND,1,6,0,0,null,FanDuel,4500
350,Cody White,PIT,WR,8,BAL,6,9,0,0,null,FanDuel,4500
350,Jordan Glasgow,IND,LB,8,DET,21,null,0,0,null,FanDuel,4500
350,Chester Rogers,TEN,WR,8,CIN,23,18,0,0,null,FanDuel,4500
350,Salvon Ahmed,MIA,RB,8,LAR,3,7,0,0,null,FanDuel,4500
350,Da'Mari Scott,NYG,WR,8,TB,3,9,0,0,null,FanDuel,4500
350,Cody Core,NYG,WR,8,TB,3,9,0,0,null,FanDuel,4500
350,Trishton Jackson,LAR,WR,8,MIA,10,15,0,0,null,FanDuel,4500
350,Damien Williams,KC,RB,8,NYJ,20,25,0,0,null,FanDuel,4500
350,Chris Thompson,SF,WR,8,SEA,32,32,0,0,null,FanDuel,4500
350,Laquon Treadwell,ATL,WR,8,CAR,12,4,0,0,null,FanDuel,4500
350,Juwann Winfree,GB,WR,8,MIN,31,31,0,0,null,FanDuel,4500
350,Fred Brown,DEN,WR,8,LAC,19,10,0,0,null,FanDuel,4500
350,Isaiah Hodgins,BUF,WR,8,NE,12,17,0,0,null,FanDuel,4500
350,Dalyn Dawkins,DET,RB,8,IND,1,6,0,0,null,FanDuel,4500
350,Saquon Barkley,NYG,RB,8,TB,3,4,0,0,null,FanDuel,4500
350,Quincy Adeboyejo,NE,WR,8,BUF,16,8,0,0,null,FanDuel,4500
350,Dan Chisena,MIN,WR,8,GB,17,12,0,0,null,FanDuel,4500
350,Marqise Lee,NE,WR,8,BUF,16,8,0,0,null,FanDuel,4500
350,Patrick Taylor,GB,RB,8,MIN,31,16,0,0,null,FanDuel,4500
350,Christian Wade,BUF,RB,8,NE,12,23,0,0,null,FanDuel,4500
350,Johnny Holton,NYG,WR,8,TB,3,9,0,0,null,FanDuel,4500
350,Parris Campbell,IND,WR,8,DET,21,23,0,0,null,FanDuel,4500
350,Victor Bolden,DET,WR,8,IND,1,14,0,0,null,FanDuel,4500
350,Corey Coleman,NYG,WR,8,TB,3,9,0,0,null,FanDuel,4500
350,Adrian Killins Jr.,PHI,RB,8,DAL,30,28,0,0,null,FanDuel,4500
350,Duke Williams,BUF,WR,8,NE,12,17,0,0,null,FanDuel,4500
350,Jake Kumerow,BUF,WR,8,NE,12,17,0,0,null,FanDuel,4500
350,Tyrell Williams,LV,WR,8,CLE,25,30,0,0,null,FanDuel,4500
350,Stephen Guidry,DAL,WR,8,PHI,18,21,0,0,null,FanDuel,4500
350,Lynn Bowden Jr.,MIA,WR,8,LAR,3,2,0,0,null,FanDuel,4500
350,Antonio Williams,BUF,RB,8,NE,12,23,0,0,null,FanDuel,4500
350,Scotty Washington,CIN,WR,8,TEN,22,27,0,0,null,FanDuel,4500
350,Kalen Ballage,LAC,RB,8,DEN,11,2,0,0,null,FanDuel,4500
350,Allen Hurns,MIA,WR,8,LAR,3,2,0,0,null,FanDuel,4500
350,Jalen Hurd,SF,WR,8,SEA,32,32,0,0,null,FanDuel,4500
350,Josh Malone,NYJ,WR,8,KC,9,4,0,0,null,FanDuel,4500
350,Ishmael Hyman,CAR,WR,8,ATL,32,28,0,0,null,FanDuel,4500
350,Damarea Crockett,DEN,RB,8,LAC,19,13,0,0,null,FanDuel,4500
350,Albert Wilson,MIA,WR,8,LAR,3,2,0,0,null,FanDuel,4500
350,John Hurst,TB,WR,8,NYG,17,23,0,0,null,FanDuel,4500
350,Josh Pearson,TB,WR,8,NYG,17,23,0,0,null,FanDuel,4500
350,Kristian Wilkerson,NE,WR,8,BUF,16,8,0,0,null,FanDuel,4500
350,Mason Kinsey,NE,WR,8,BUF,16,8,0,0,null,FanDuel,4500
350,Matt Cole,MIA,WR,8,LAR,3,2,0,0,null,FanDuel,4500
350,Robert Davis,LV,WR,8,CLE,25,30,0,0,null,FanDuel,4500
350,JoJo Natson,CLE,WR,8,LV,26,24,0,0,null,FanDuel,4500
350,Anthony Johnson,PIT,WR,8,BAL,6,9,0,0,null,FanDuel,4500
350,J.J. Koski,LAR,WR,8,MIA,10,15,0,0,null,FanDuel,4500
350,Chris Rowland,ATL,WR,8,CAR,12,4,0,0,null,FanDuel,4500
350,Juwan Green,ATL,WR,8,CAR,12,4,0,0,null,FanDuel,4500
350,Aaron Parker,DAL,WR,8,PHI,18,21,0,0,null,FanDuel,4500
350,Reggie Begelton,GB,WR,8,MIN,31,31,0,0,null,FanDuel,4500
350,Derrick Dillon,NYG,WR,8,TB,3,9,0,0,null,FanDuel,4500
350,Tyron Johnson,LAC,WR,8,DEN,11,13,0,0,null,FanDuel,4500
350,Sandro Platzgummer,NYG,RB,8,TB,3,4,0,0,null,FanDuel,4500
350,Rysen John,NYG,TE,8,TB,3,15,0,0,null,FanDuel,4500
350,Jeff Cotton,LAC,WR,8,DEN,11,13,0,0,null,FanDuel,4500
350,DeMichael Harris,IND,WR,8,DET,21,23,0,0,null,FanDuel,4500
350,Jaylon Moore,BAL,WR,8,PIT,7,25,0,0,null,FanDuel,4500
350,Chris Finke,SF,WR,8,SEA,32,32,0,0,null,FanDuel,4500
350,Geronimo Allison,DET,WR,8,IND,1,14,0,0,null,FanDuel,4500
350,Brian Cole II,MIA,DB,8,LAR,3,null,0,0,null,FanDuel,4500
350,Rodney Smith,CAR,RB,8,ATL,32,14,0,0,null,FanDuel,4500
350,Lil'Jordan Humphrey,NO,WR,8,CHI,5,3,0,0,null,FanDuel,4500
350,Trenton Irwin,CIN,WR,8,TEN,22,27,0,0,null,FanDuel,4500
350,Michael Jacquet,PHI,DB,8,DAL,30,null,0,0,null,FanDuel,4500
350,Tony Jones Jr.,NO,RB,8,CHI,5,14,0,0,null,FanDuel,4500
350,Gehrig Dieter,KC,WR,8,NYJ,20,11,0,0,null,FanDuel,4500
350,Omar Bayless,CAR,WR,8,ATL,32,28,0,0,null,FanDuel,4500
350,Devin Funchess,GB,WR,8,MIN,31,31,0,0,null,FanDuel,4500
350,Blake Lynch,MIN,LB,8,GB,17,null,0,0,null,FanDuel,4500
350,Ja'Marcus Bradley,CLE,WR,8,LV,26,24,0,0,null,FanDuel,4500
350,Levante Bellamy,DEN,RB,8,LAC,19,13,0,0,null,FanDuel,4500
350,Francis Bernard,DAL,LB,8,PHI,18,null,0,0,null,FanDuel,4500
350,Seth Roberts,GB,WR,8,MIN,31,31,0,0,null,FanDuel,4500
350,Binjimen Victor,NYG,WR,8,TB,3,9,0,0,null,FanDuel,4500
350,Alexander Hollins,MIN,WR,8,GB,17,12,0,0,null,FanDuel,4500
350,Marquise Goodwin,PHI,WR,8,DAL,30,29,0,0,null,FanDuel,4500
350,Bennie Fowler,NO,WR,8,CHI,5,3,0,0,null,FanDuel,4500
350,Trinity Benson,DEN,WR,8,LAC,19,10,0,0,null,FanDuel,4500
350,Travis Benjamin,SF,WR,8,SEA,32,32,0,0,null,FanDuel,4500
350,Diontae Spencer,DEN,WR,8,LAC,19,10,0,0,null,FanDuel,4500
350,Marcus Green,PHI,WR,8,DAL,30,29,0,0,null,FanDuel,4500
350,Ty'Son Williams,BAL,RB,8,PIT,7,3,0,0,null,FanDuel,4500
350,Thomas Ives,CHI,WR,8,NO,24,22,0,0,null,FanDuel,4500
350,Chase Harrell,SF,TE,8,SEA,32,3,0,0,null,FanDuel,4500
350,Alfred Morris,NYG,RB,8,TB,3,4,0,0,null,FanDuel,4500
350,Noah Igbinoghene,MIA,DB,8,LAR,3,null,0,0,null,FanDuel,4500
350,Wendell Smallwood,PIT,RB,8,BAL,6,4,0,0,null,FanDuel,4500
350,Stanley Morgan,CIN,WR,8,TEN,22,27,0,0,null,FanDuel,4500
350,Elijah Holyfield,PHI,RB,8,DAL,30,28,0,0,null,FanDuel,4500
350,Riley Ridley,CHI,WR,8,NO,24,22,0,0,null,FanDuel,4500
350,T.J. Logan,TB,RB,8,NYG,17,19,0,0,null,FanDuel,4500
350,Xavier Jones,LAR,RB,8,MIA,10,24,0,0,null,FanDuel,4500
350,Ryan Switzer,CLE,WR,8,LV,26,24,0,0,null,FanDuel,4500
350,Dezmon Patmon,IND,WR,8,DET,21,23,0,0,null,FanDuel,4500
350,Trey Edmunds,PIT,RB,8,BAL,6,4,0,0,null,FanDuel,4500
350,Jaylinn Hawkins,ATL,DB,8,CAR,12,null,0,0,null,FanDuel,4500
350,Danny Vitale,NE,RB,8,BUF,16,18,0,0,null,FanDuel,4500
350,Malik Turner,DAL,WR,8,PHI,18,21,0,0,null,FanDuel,4500
350,Josh Doctson,NYJ,WR,8,KC,9,4,0,0,null,FanDuel,4500
350,Maurice French,KC,WR,8,NYJ,20,11,0,0,null,FanDuel,4500
350,Stantley Thomas-Oliver III,CAR,DB,8,ATL,32,null,0,0,null,FanDuel,4500
350,DeAndre Washington,KC,RB,8,NYJ,20,25,0,0,null,FanDuel,4500
350,Artavis Pierce,CHI,RB,8,NO,24,8,0,0,null,FanDuel,4500
350,Kerrith Whyte,DET,RB,8,IND,1,6,0,0,null,FanDuel,4500
350,Tom Kennedy,DET,WR,8,IND,1,14,0,0,null,FanDuel,4500
350,Tino Ellis,MIA,DB,8,LAR,3,null,0,0,null,FanDuel,4500
350,John Ursua,SEA,WR,8,SF,2,6,0,0,null,FanDuel,4500
350,John Kelly,CLE,RB,8,LV,26,30,0,0,null,FanDuel,4500
581,Cleveland Browns,CLE,DST,8,LV,null,null,6.4,1.45,null,FanDuel,4400
581,Kyle Rudolph,MIN,TE,8,GB,17,8,4.39,1,null,FanDuel,4400
581,Chris Herndon,NYJ,TE,8,KC,9,14,4.15,0.94,null,FanDuel,4400
581,Cole Kmet,CHI,TE,8,NO,24,31,2.45,0.56,null,FanDuel,4400
581,Adam Shaheen,MIA,TE,8,LAR,3,20,2.27,0.52,null,FanDuel,4400
581,Marcedes Lewis,GB,TE,8,MIN,31,16,2.02,0.46,null,FanDuel,4400
581,Jason Croom,PHI,TE,8,DAL,30,25,1.71,0.39,null,FanDuel,4400
581,Dawson Knox,BUF,TE,8,NE,12,6,0.87,0.2,null,FanDuel,4400
589,Los Angeles Chargers,LAC,DST,8,DEN,null,null,8.3,1.93,null,FanDuel,4300
589,Jason Witten,LV,TE,8,CLE,25,19,2.18,0.51,null,FanDuel,4300
589,Jace Sternberger,GB,TE,8,MIN,31,16,1.81,0.42,null,FanDuel,4300
589,Jacob Hollister,SEA,TE,8,SF,2,7,1.8,0.42,null,FanDuel,4300
589,Blake Bell,DAL,TE,8,PHI,18,27,1.21,0.28,null,FanDuel,4300
594,Pittsburgh Steelers,PIT,DST,8,BAL,null,null,6.7,1.6,null,FanDuel,4200
594,Vance McDonald,PIT,TE,8,BAL,6,17,2.35,0.56,null,FanDuel,4200
594,Kaden Smith,NYG,TE,8,TB,3,15,2.28,0.54,null,FanDuel,4200
594,Demetrius Harris,CHI,TE,8,NO,24,31,2.17,0.52,null,FanDuel,4200
594,Josh Hill,NO,TE,8,CHI,5,18,2.06,0.49,null,FanDuel,4200
594,Adam Trautman,NO,TE,8,CHI,5,18,1.92,0.46,null,FanDuel,4200
594,Foster Moreau,LV,TE,8,CLE,25,19,1.91,0.45,null,FanDuel,4200
594,Reggie Gilliam,BUF,TE,8,NE,12,6,1.65,0.39,null,FanDuel,4200
594,Ross Dwelley,SF,TE,8,SEA,32,3,0.85,0.2,null,FanDuel,4200
594,Jake Butt,DEN,TE,8,LAC,19,23,0,0,null,FanDuel,4200
604,New England Patriots,NE,DST,8,BUF,null,null,7.2,1.76,null,FanDuel,4100
604,Nick Boyle,BAL,TE,8,PIT,7,5,2.91,0.71,null,FanDuel,4100
604,Ryan Izzo,NE,TE,8,BUF,16,28,2.45,0.6,null,FanDuel,4100
604,Ryan Griffin,NYJ,TE,8,KC,9,14,2.23,0.54,null,FanDuel,4100
604,Durham Smythe,MIA,TE,8,LAR,3,20,2,0.49,null,FanDuel,4100
604,Nick Keizer,KC,TE,8,NYJ,20,21,1.23,0.3,null,FanDuel,4100
604,Trevon Wesco,NYJ,TE,8,KC,9,14,1.06,0.26,null,FanDuel,4100
604,Lee Smith,BUF,TE,8,NE,12,6,1.03,0.25,null,FanDuel,4100
604,Chris Manhertz,CAR,TE,8,ATL,32,32,0.99,0.24,null,FanDuel,4100
613,Green Bay Packers,GB,DST,8,MIN,null,null,6.6,1.65,null,FanDuel,4000
613,San Francisco 49ers,SF,DST,8,SEA,null,null,6.5,1.62,null,FanDuel,4000
613,Tanner Hudson,TB,TE,8,NYG,17,8,2,0.5,null,FanDuel,4000
613,Tyler Conklin,MIN,TE,8,GB,17,8,1.9,0.48,null,FanDuel,4000
613,Daniel Helm,SF,TE,8,SEA,32,3,1.69,0.42,null,FanDuel,4000
613,MyCole Pruitt,TEN,TE,8,CIN,23,30,1.44,0.36,null,FanDuel,4000
613,Nick Vannett,DEN,TE,8,LAC,19,23,1.44,0.36,null,FanDuel,4000
