Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
295,James Washington,PIT,WR,12,BAL,5,4,2.89,0.58,null,FanDuel,5000
295,Devonta Freeman,NYG,RB,12,CIN,24,22,0,0,null,FanDuel,5000
295,Josh Gordon,SEA,WR,12,PHI,14,13,0,0,null,FanDuel,5000
295,Justin Jackson,LAC,RB,12,BUF,20,21,0,0,null,FanDuel,5000
310,Kerryon Johnson,DET,RB,12,HOU,28,31,8.13,1.66,null,FanDuel,4900
310,Cleveland Browns,CLE,DST,12,JAX,null,null,6.6,1.35,null,FanDuel,4900
310,Anthony Firkser,TEN,TE,12,IND,3,3,5.06,1.03,null,FanDuel,4900
310,Darren Fells,HOU,TE,12,DET,26,11,4.31,0.88,null,FanDuel,4900
310,Joshua Kelley,LAC,RB,12,BUF,20,21,4.18,0.85,null,FanDuel,4900
310,Quintez Cephus,DET,WR,12,HOU,28,25,4.09,0.83,null,FanDuel,4900
310,Devin Duvernay,BAL,WR,12,PIT,2,19,4.05,0.83,null,FanDuel,4900
310,Cameron Brate,TB,TE,12,KC,7,13,3.82,0.78,null,FanDuel,4900
310,Rodney Smith,CAR,RB,12,MIN,25,16,3.1,0.63,null,FanDuel,4900
310,Dion Lewis,NYG,RB,12,CIN,24,22,2.93,0.6,null,FanDuel,4900
310,D'Onta Foreman,TEN,RB,12,IND,3,7,2.46,0.5,null,FanDuel,4900
310,Ray-Ray McCloud III,PIT,WR,12,BAL,5,4,1.4,0.29,null,FanDuel,4900
310,Ryan Nall,CHI,RB,12,GB,16,30,1.26,0.26,null,FanDuel,4900
310,A.J. Dillon,GB,RB,12,CHI,6,10,0.67,0.14,null,FanDuel,4900
310,Adam Humphries,TEN,WR,12,IND,3,8,0,0,null,FanDuel,4900
310,Bo Scarbrough,SEA,RB,12,PHI,14,11,0,0,null,FanDuel,4900
310,Chris Conley,JAX,WR,12,CLE,18,22,0,0,null,FanDuel,4900
327,New Orleans Saints,NO,DST,12,DEN,null,null,11.3,2.35,null,FanDuel,4800
327,Matt Breida,MIA,RB,12,NYJ,28,20,8,1.67,null,FanDuel,4800
327,Jakeem Grant Sr.,MIA,WR,12,NYJ,28,27,7.95,1.66,null,FanDuel,4800
327,Gabriel Davis,BUF,WR,12,LAC,21,7,7.57,1.58,null,FanDuel,4800
327,Washington Football Team,WAS,DST,12,DAL,null,null,7.3,1.52,null,FanDuel,4800
327,Cam Sims,WAS,WR,12,DAL,29,31,6.01,1.25,null,FanDuel,4800
327,Dez Bryant,BAL,WR,12,PIT,2,19,5.37,1.12,null,FanDuel,4800
327,Jacob Hollister,SEA,TE,12,PHI,14,23,4.7,0.98,null,FanDuel,4800
327,Samaje Perine,CIN,RB,12,NYG,14,24,4.32,0.9,null,FanDuel,4800
327,Mo Alie-Cox,IND,TE,12,TEN,22,25,4.28,0.89,null,FanDuel,4800
327,Jamal Agnew,DET,WR,12,HOU,28,25,4.17,0.87,null,FanDuel,4800
327,David Njoku,CLE,TE,12,JAX,31,31,3.78,0.79,null,FanDuel,4800
327,Patrick Laird,MIA,RB,12,NYJ,28,20,3.44,0.72,null,FanDuel,4800
327,C.J. Prosise,HOU,RB,12,DET,26,32,2.88,0.6,null,FanDuel,4800
327,Tyler Johnson,TB,WR,12,KC,7,4,1.22,0.25,null,FanDuel,4800
327,Alex Armah,CAR,RB,12,MIN,25,16,0.76,0.16,null,FanDuel,4800
327,Preston Williams,MIA,WR,12,NYJ,28,27,0,0,null,FanDuel,4800
327,Deonte Harris,NO,WR,12,DEN,15,14,0,0,null,FanDuel,4800
345,Pittsburgh Steelers,PIT,DST,12,BAL,null,null,9.1,1.94,null,FanDuel,4700
345,Indianapolis Colts,IND,DST,12,TEN,null,null,6.5,1.38,null,FanDuel,4700
345,Andy Isabella,ARI,WR,12,NE,12,19,6.34,1.35,null,FanDuel,4700
345,Gerald Everett,LAR,TE,12,SF,8,2,4.92,1.05,null,FanDuel,4700
345,Ito Smith,ATL,RB,12,LV,23,29,4.87,1.04,null,FanDuel,4700
345,Jalen Guyton,LAC,WR,12,BUF,20,10,3.76,0.8,null,FanDuel,4700
345,Isaiah McKenzie,BUF,WR,12,LAC,21,7,3.61,0.77,null,FanDuel,4700
345,Troymaine Pope,LAC,RB,12,BUF,20,21,3.08,0.66,null,FanDuel,4700
345,Harrison Bryant,CLE,TE,12,JAX,31,31,2.9,0.62,null,FanDuel,4700
345,Donovan Peoples-Jones,CLE,WR,12,JAX,31,28,2.57,0.55,null,FanDuel,4700
345,Alshon Jeffery,PHI,WR,12,SEA,32,32,2.52,0.54,null,FanDuel,4700
345,Marcus Johnson,IND,WR,12,TEN,22,21,2.48,0.53,null,FanDuel,4700
345,Braxton Berrios,NYJ,WR,12,MIA,11,15,2.47,0.53,null,FanDuel,4700
345,Marquez Callaway,NO,WR,12,DEN,15,14,2.38,0.51,null,FanDuel,4700
345,Cedrick Wilson,DAL,WR,12,WAS,6,2,2.37,0.5,null,FanDuel,4700
345,Austin Mack,NYG,WR,12,CIN,24,26,2.34,0.5,null,FanDuel,4700
345,DaeSean Hamilton,DEN,WR,12,NO,10,20,1.99,0.42,null,FanDuel,4700
345,Peyton Barber,WAS,RB,12,DAL,29,24,1.91,0.41,null,FanDuel,4700
345,Jeremy McNichols,TEN,RB,12,IND,3,7,1.72,0.37,null,FanDuel,4700
345,Freddie Swain,SEA,WR,12,PHI,14,13,1.71,0.36,null,FanDuel,4700
345,Corey Clement,PHI,RB,12,SEA,32,21,0.79,0.17,null,FanDuel,4700
345,J.J. Taylor,NE,RB,12,ARI,19,13,0,0,null,FanDuel,4700
345,Kenny Stills,HOU,WR,12,DET,26,17,0,0,null,FanDuel,4700
368,Green Bay Packers,GB,DST,12,CHI,null,null,8.3,1.8,null,FanDuel,4600
368,Kyle Rudolph,MIN,TE,12,CAR,17,20,7.94,1.73,null,FanDuel,4600
368,Olamide Zaccheaus,ATL,WR,12,LV,23,18,6.79,1.48,null,FanDuel,4600
368,Bisi Johnson,MIN,WR,12,CAR,17,6,5.51,1.2,null,FanDuel,4600
368,Collin Johnson,JAX,WR,12,CLE,18,22,5.19,1.13,null,FanDuel,4600
368,Steven Sims Jr.,WAS,WR,12,DAL,29,31,4.7,1.02,null,FanDuel,4600
368,Christian Blake,ATL,WR,12,LV,23,18,4.28,0.93,null,FanDuel,4600
368,Chris Herndon,NYJ,TE,12,MIA,11,9,3.72,0.81,null,FanDuel,4600
368,DeMichael Harris,IND,WR,12,TEN,22,21,3.72,0.81,null,FanDuel,4600
368,Mack Hollins,MIA,WR,12,NYJ,28,27,2.93,0.64,null,FanDuel,4600
368,Miles Boykin,BAL,WR,12,PIT,2,19,2.64,0.57,null,FanDuel,4600
368,Van Jefferson,LAR,WR,12,SF,8,11,2.27,0.49,null,FanDuel,4600
368,Nick Westbrook-Ikhine,TEN,WR,12,IND,3,8,2.12,0.46,null,FanDuel,4600
368,Kalif Raymond,TEN,WR,12,IND,3,8,2.05,0.45,null,FanDuel,4600
368,Devine Ozigbo,JAX,RB,12,CLE,18,9,2.02,0.44,null,FanDuel,4600
368,Trent Taylor,SF,WR,12,LAR,1,1,1.62,0.35,null,FanDuel,4600
368,Mike Boone,MIN,RB,12,CAR,17,26,1.49,0.32,null,FanDuel,4600
368,Darrel Williams,KC,RB,12,TB,9,3,1.48,0.32,null,FanDuel,4600
368,Royce Freeman,DEN,RB,12,NO,10,1,1.45,0.32,null,FanDuel,4600
368,Zay Jones,LV,WR,12,ATL,30,30,1.42,0.31,null,FanDuel,4600
368,Mohamed Sanu Sr.,DET,WR,12,HOU,28,25,1.35,0.29,null,FanDuel,4600
368,Noah Brown,DAL,WR,12,WAS,6,2,1.16,0.25,null,FanDuel,4600
368,Malik Taylor,GB,WR,12,CHI,6,2,1.12,0.24,null,FanDuel,4600
368,Trenton Cannon,CAR,RB,12,MIN,25,16,0.99,0.22,null,FanDuel,4600
368,John Hightower,PHI,WR,12,SEA,32,32,0.98,0.21,null,FanDuel,4600
368,LeSean McCoy,TB,RB,12,KC,7,17,0.88,0.19,null,FanDuel,4600
368,D'Ernest Johnson,CLE,RB,12,JAX,31,25,0.86,0.19,null,FanDuel,4600
368,Joe Reed,LAC,WR,12,BUF,20,10,0.68,0.15,null,FanDuel,4600
368,Darrynton Evans,TEN,RB,12,IND,3,7,0.56,0.12,null,FanDuel,4600
368,Darrius Shepherd,GB,WR,12,CHI,6,2,0.56,0.12,null,FanDuel,4600
368,Buddy Howell,HOU,RB,12,DET,26,32,0.47,0.1,null,FanDuel,4600
368,J.J. Arcega-Whiteside,PHI,WR,12,SEA,32,32,0.01,0,null,FanDuel,4600
368,Qadree Ollison,ATL,RB,12,LV,23,29,0,0,null,FanDuel,4600
368,Deontay Burnett,PHI,WR,12,SEA,32,32,0,0,null,FanDuel,4600
368,Chris Thompson,JAX,RB,12,CLE,18,9,0,0,null,FanDuel,4600
368,Greg Olsen,SEA,TE,12,PHI,14,23,0,0,null,FanDuel,4600
368,Tyler Ervin,GB,RB,12,CHI,6,10,0,0,null,FanDuel,4600
368,Isaiah Ford,NE,WR,12,ARI,19,25,0,0,null,FanDuel,4600
368,Ty Montgomery,NO,RB,12,DEN,15,15,0,0,null,FanDuel,4600
368,Tyler Kroft,BUF,TE,12,LAC,21,29,0,0,null,FanDuel,4600
368,Ke'Shawn Vaughn,TB,RB,12,KC,7,17,0,0,null,FanDuel,4600
368,Byron Pringle,KC,WR,12,TB,9,13,0,0,null,FanDuel,4600
368,Javon Wims,CHI,WR,12,GB,16,9,0,0,null,FanDuel,4600
368,Reggie Bonnafon,CAR,RB,12,MIN,25,16,0,0,null,FanDuel,4600
412,Los Angeles Rams,LAR,DST,12,SF,null,null,8.6,1.91,null,FanDuel,4500
412,Keke Coutee,HOU,WR,12,DET,26,17,6.48,1.44,null,FanDuel,4500
412,Anthony McFarland Jr.,PIT,RB,12,BAL,5,8,5.67,1.26,null,FanDuel,4500
412,KhaDarel Hodge,CLE,WR,12,JAX,31,28,5.54,1.23,null,FanDuel,4500
412,Ty Johnson,NYJ,RB,12,MIA,11,23,4.62,1.03,null,FanDuel,4500
412,Justice Hill,BAL,RB,12,PIT,2,3,4.37,0.97,null,FanDuel,4500
412,DeAndre Washington,MIA,RB,12,NYJ,28,20,3.98,0.88,null,FanDuel,4500
412,Chad Beebe,MIN,WR,12,CAR,17,6,3.89,0.86,null,FanDuel,4500
412,Drew Sample,CIN,TE,12,NYG,14,11,3.85,0.86,null,FanDuel,4500
412,Will Dissly,SEA,TE,12,PHI,14,23,3.79,0.84,null,FanDuel,4500
412,Dontrelle Inman,WAS,WR,12,DAL,29,31,3.77,0.84,null,FanDuel,4500
412,Isaiah Wright,WAS,WR,12,DAL,29,31,3.46,0.77,null,FanDuel,4500
412,Alfred Morris,NYG,RB,12,CIN,24,22,3.45,0.77,null,FanDuel,4500
412,Dan Arnold,ARI,TE,12,NE,12,4,3.4,0.76,null,FanDuel,4500
412,Terry Godwin,JAX,WR,12,CLE,18,22,3.27,0.73,null,FanDuel,4500
412,Kyle Juszczyk,SF,RB,12,LAR,1,4,3.06,0.68,null,FanDuel,4500
412,Cameron Batson,TEN,WR,12,IND,3,8,2.71,0.6,null,FanDuel,4500
412,Auden Tate,CIN,WR,12,NYG,14,16,2.54,0.56,null,FanDuel,4500
412,Josh Adams,NYJ,RB,12,MIA,11,23,2.49,0.55,null,FanDuel,4500
412,Bryan Edwards,LV,WR,12,ATL,30,30,2.4,0.53,null,FanDuel,4500
412,Pharaoh Brown,HOU,TE,12,DET,26,11,2.21,0.49,null,FanDuel,4500
412,Ryan Izzo,NE,TE,12,ARI,19,7,2.15,0.48,null,FanDuel,4500
412,Trey Quinn,JAX,WR,12,CLE,18,22,2.14,0.48,null,FanDuel,4500
412,Brandon Powell,ATL,WR,12,LV,23,18,2.08,0.46,null,FanDuel,4500
412,Tony Brooks-James,ATL,RB,12,LV,23,29,2.05,0.46,null,FanDuel,4500
412,Dede Westbrook,JAX,WR,12,CLE,18,22,2.03,0.45,null,FanDuel,4500
412,Donte Moncrief,NE,WR,12,ARI,19,25,1.98,0.44,null,FanDuel,4500
412,Steven Mitchell Jr.,HOU,WR,12,DET,26,17,1.76,0.39,null,FanDuel,4500
412,Scottie Phillips,HOU,RB,12,DET,26,32,1.75,0.39,null,FanDuel,4500
412,Jakob Johnson,NE,RB,12,ARI,19,13,1.7,0.38,null,FanDuel,4500
412,Mike Weber,GB,RB,12,CHI,6,10,1.7,0.38,null,FanDuel,4500
412,Justin Watson,TB,WR,12,KC,7,4,1.65,0.37,null,FanDuel,4500
412,Tyron Johnson,LAC,WR,12,BUF,20,10,1.5,0.33,null,FanDuel,4500
412,Jeff Smith,NYJ,WR,12,MIA,11,15,1.42,0.32,null,FanDuel,4500
412,Craig Reynolds,JAX,RB,12,CLE,18,9,1.41,0.31,null,FanDuel,4500
412,Tajaé Sharpe,MIN,WR,12,CAR,17,6,1.4,0.31,null,FanDuel,4500
412,Alex Erickson,CIN,WR,12,NYG,14,16,1.31,0.29,null,FanDuel,4500
412,Austin Carr,NO,WR,12,DEN,15,14,1.3,0.29,null,FanDuel,4500
412,Andre Roberts,BUF,WR,12,LAC,21,7,1.27,0.28,null,FanDuel,4500
412,C.J. Board,NYG,WR,12,CIN,24,26,1.25,0.28,null,FanDuel,4500
412,KeeSean Johnson,ARI,WR,12,NE,12,19,1.23,0.27,null,FanDuel,4500
412,Gunner Olszewski,NE,WR,12,ARI,19,25,1.22,0.27,null,FanDuel,4500
412,Equanimeous St. Brown,GB,WR,12,CHI,6,2,1.16,0.26,null,FanDuel,4500
412,Anthony Sherman,KC,RB,12,TB,9,3,1.08,0.24,null,FanDuel,4500
412,Trayveon Williams,CIN,RB,12,NYG,14,24,0.98,0.22,null,FanDuel,4500
412,Alec Ingold,LV,RB,12,ATL,30,5,0.97,0.22,null,FanDuel,4500
412,Ameer Abdullah,MIN,RB,12,CAR,17,26,0.91,0.2,null,FanDuel,4500
412,Jake Kumerow,BUF,WR,12,LAC,21,7,0.9,0.2,null,FanDuel,4500
412,K.J. Hill Jr.,LAC,WR,12,BUF,20,10,0.85,0.19,null,FanDuel,4500
412,Vyncint Smith,NYJ,WR,12,MIA,11,15,0.83,0.18,null,FanDuel,4500
412,James Proche II,BAL,WR,12,PIT,2,19,0.77,0.17,null,FanDuel,4500
412,Jason Moore,LAC,WR,12,BUF,20,10,0.76,0.17,null,FanDuel,4500
412,C.J. Ham,MIN,RB,12,CAR,17,26,0.75,0.17,null,FanDuel,4500
412,Riley Ridley,CHI,WR,12,GB,16,9,0.73,0.16,null,FanDuel,4500
412,Jonathan Williams,DET,RB,12,HOU,28,31,0.72,0.16,null,FanDuel,4500
412,River Cracraft,SF,WR,12,LAR,1,1,0.72,0.16,null,FanDuel,4500
412,Lynn Bowden Jr.,MIA,WR,12,NYJ,28,27,0.68,0.15,null,FanDuel,4500
412,Khari Blasingame,TEN,RB,12,IND,3,7,0.64,0.14,null,FanDuel,4500
412,Pharoh Cooper,CAR,WR,12,MIN,25,29,0.58,0.13,null,FanDuel,4500
412,Brandon Zylstra,CAR,WR,12,MIN,25,29,0.57,0.13,null,FanDuel,4500
412,Darwin Thompson,KC,RB,12,TB,9,3,0.56,0.12,null,FanDuel,4500
412,Artavis Pierce,CHI,RB,12,GB,16,30,0.54,0.12,null,FanDuel,4500
412,Ashton Dulin,IND,WR,12,TEN,22,21,0.49,0.11,null,FanDuel,4500
412,Trent Sherfield,ARI,WR,12,NE,12,19,0.48,0.11,null,FanDuel,4500
412,DeAndre Carter,CHI,WR,12,GB,16,9,0.46,0.1,null,FanDuel,4500
412,Michael Burton,NO,RB,12,DEN,15,15,0.45,0.1,null,FanDuel,4500
412,Chris Moore,BAL,WR,12,PIT,2,19,0.43,0.1,null,FanDuel,4500
412,Keith Smith,ATL,RB,12,LV,23,29,0.43,0.1,null,FanDuel,4500
412,Taywan Taylor,CLE,WR,12,JAX,31,28,0.42,0.09,null,FanDuel,4500
412,Rico Dowdle,DAL,RB,12,WAS,6,11,0.35,0.08,null,FanDuel,4500
412,Elijhaa Penny,NYG,RB,12,CIN,24,22,0.35,0.08,null,FanDuel,4500
412,Taiwan Jones,BUF,RB,12,LAC,21,19,0.3,0.07,null,FanDuel,4500
412,Bryce Love,WAS,RB,12,DAL,29,24,0.28,0.06,null,FanDuel,4500
412,Tyrie Cleveland,DEN,WR,12,NO,10,20,0.28,0.06,null,FanDuel,4500
412,Gabe Nabers,LAC,RB,12,BUF,20,21,0.26,0.06,null,FanDuel,4500
412,Dwayne Washington,NO,RB,12,DEN,15,15,0.23,0.05,null,FanDuel,4500
412,Nick Bellore,SEA,RB,12,PHI,14,11,0.21,0.05,null,FanDuel,4500
412,D.J. Foster,ARI,RB,12,NE,12,14,0.21,0.05,null,FanDuel,4500
412,Antonio Gandy-Golden,WAS,WR,12,DAL,29,31,0.2,0.04,null,FanDuel,4500
412,Nsimba Webster,LAR,WR,12,SF,8,11,0.18,0.04,null,FanDuel,4500
412,Xavier Jones,LAR,RB,12,SF,8,8,0.18,0.04,null,FanDuel,4500
412,Derek Watt,PIT,RB,12,BAL,5,8,0.16,0.04,null,FanDuel,4500
412,Senorise Perry,TEN,RB,12,IND,3,7,0.13,0.03,null,FanDuel,4500
412,Dan Chisena,MIN,WR,12,CAR,17,6,0.13,0.03,null,FanDuel,4500
412,Andy Janovich,CLE,RB,12,JAX,31,25,0.1,0.02,null,FanDuel,4500
412,DeAndrew White,BAL,WR,12,PIT,2,19,0.09,0.02,null,FanDuel,4500
412,Dante Pettis,NYG,WR,12,CIN,24,26,0.06,0.01,null,FanDuel,4500
412,Matthew Slater,NE,WR,12,ARI,19,25,0.06,0.01,null,FanDuel,4500
412,Marcus Kemp,KC,WR,12,TB,9,13,0.04,0.01,null,FanDuel,4500
412,Dexter Williams,GB,RB,12,CHI,6,10,0.02,0,null,FanDuel,4500
412,Jonathan Ward,ARI,RB,12,NE,12,14,0.02,0,null,FanDuel,4500
412,Penny Hart,SEA,WR,12,PHI,14,13,0.02,0,null,FanDuel,4500
412,Chris Hogan,NYJ,WR,12,MIA,11,15,0.01,0,null,FanDuel,4500
412,Keith Kirkwood,CAR,WR,12,MIN,25,29,0.01,0,null,FanDuel,4500
412,Bennie Fowler,NO,WR,12,DEN,15,14,0.01,0,null,FanDuel,4500
412,Kemah Siverand,LV,DB,12,ATL,30,null,0,0,null,FanDuel,4500
412,Dwayne Harris,CHI,WR,12,GB,16,9,0,0,null,FanDuel,4500
412,Stephen Sullivan,SEA,TE,12,PHI,14,23,0,0,null,FanDuel,4500
412,Jaylen Samuels,PIT,RB,12,BAL,5,8,0,0,null,FanDuel,4500
412,Courtland Sutton,DEN,WR,12,NO,10,20,0,0,null,FanDuel,4500
412,Isaiah Zuber,NE,WR,12,ARI,19,25,0,0,null,FanDuel,4500
412,Bruce Miller,JAX,RB,12,CLE,18,9,0,0,null,FanDuel,4500
412,Aaron Fuller,SEA,WR,12,PHI,14,13,0,0,null,FanDuel,4500
412,Marcell Ateman,LV,WR,12,ATL,30,30,0,0,null,FanDuel,4500
412,Kirk Merritt,MIA,WR,12,NYJ,28,27,0,0,null,FanDuel,4500
412,Tarik Cohen,CHI,RB,12,GB,16,30,0,0,null,FanDuel,4500
412,David Sills V,NYG,WR,12,CIN,24,26,0,0,null,FanDuel,4500
412,Jared Pinkney,ATL,TE,12,LV,23,12,0,0,null,FanDuel,4500
412,Cody Thompson,SEA,WR,12,PHI,14,13,0,0,null,FanDuel,4500
412,Jon'Vea Johnson,DAL,WR,12,WAS,6,2,0,0,null,FanDuel,4500
412,JoJo Ward,ARI,WR,12,NE,12,19,0,0,null,FanDuel,4500
412,Chandler Cox,MIA,RB,12,NYJ,28,20,0,0,null,FanDuel,4500
412,Jauan Jennings,SF,WR,12,LAR,1,1,0,0,null,FanDuel,4500
412,Dare Ogunbowale,JAX,RB,12,CLE,18,9,0,0,null,FanDuel,4500
412,Lawrence Cager,NYJ,WR,12,MIA,11,15,0,0,null,FanDuel,4500
412,Dominique Dafney,GB,TE,12,CHI,6,23,0,0,null,FanDuel,4500
412,Jacques Patrick,CIN,RB,12,NYG,14,24,0,0,null,FanDuel,4500
412,Taquan Mizzell,NYG,WR,12,CIN,24,26,0,0,null,FanDuel,4500
412,Rodney Adams,CHI,WR,12,GB,16,9,0,0,null,FanDuel,4500
412,Javon Leake,WAS,RB,12,DAL,29,24,0,0,null,FanDuel,4500
412,Darius Anderson,IND,RB,12,TEN,22,27,0,0,null,FanDuel,4500
412,Andre Patton,MIA,WR,12,NYJ,28,27,0,0,null,FanDuel,4500
412,Sewo Olonilua,DAL,RB,12,WAS,6,11,0,0,null,FanDuel,4500
412,Malcolm Perry,MIA,WR,12,NYJ,28,27,0,0,null,FanDuel,4500
412,T.J. Yeldon,BUF,RB,12,LAC,21,19,0,0,null,FanDuel,4500
412,K.J. Osborn,MIN,WR,12,CAR,17,6,0,0,null,FanDuel,4500
412,Brandon Bolden,NE,RB,12,ARI,19,13,0,0,null,FanDuel,4500
412,Mike Thomas,CIN,WR,12,NYG,14,16,0,0,null,FanDuel,4500
412,Trevor Davis,WAS,WR,12,DAL,29,31,0,0,null,FanDuel,4500
412,Raymond Calais,LAR,RB,12,SF,8,8,0,0,null,FanDuel,4500
412,Patrick Ricard,BAL,RB,12,PIT,2,3,0,0,null,FanDuel,4500
412,Antoine Wesley,BAL,WR,12,PIT,2,19,0,0,null,FanDuel,4500
412,Chris Lacy,DAL,WR,12,WAS,6,2,0,0,null,FanDuel,4500
412,Rashaad Penny,SEA,RB,12,PHI,14,11,0,0,null,FanDuel,4500
412,John Ross III,CIN,WR,12,NYG,14,16,0,0,null,FanDuel,4500
412,Jamize Olawale,DAL,RB,12,WAS,6,11,0,0,null,FanDuel,4500
412,Marlon Mack,IND,RB,12,TEN,22,27,0,0,null,FanDuel,4500
412,Jason Huntley,PHI,RB,12,SEA,32,21,0,0,null,FanDuel,4500
412,Emanuel Hall,WAS,WR,12,DAL,29,31,0,0,null,FanDuel,4500
412,DeSean Jackson,PHI,WR,12,SEA,32,32,0,0,null,FanDuel,4500
412,Deon Cain,PIT,WR,12,BAL,5,4,0,0,null,FanDuel,4500
412,Patrick Carr,SEA,RB,12,PHI,14,11,0,0,null,FanDuel,4500
412,Odell Beckham Jr.,CLE,WR,12,JAX,31,28,0,0,null,FanDuel,4500
412,Chad Hansen,HOU,WR,12,DET,26,17,0,0,null,FanDuel,4500
412,Cody Hollister,TEN,WR,12,IND,3,8,0,0,null,FanDuel,4500
412,De'Anthony Thomas,BAL,WR,12,PIT,2,19,0,0,null,FanDuel,4500
412,Kenjon Barner,TB,RB,12,KC,7,17,0,0,null,FanDuel,4500
412,Hakeem Butler,PHI,WR,12,SEA,32,32,0,0,null,FanDuel,4500
412,Keelan Doss,LV,WR,12,ATL,30,30,0,0,null,FanDuel,4500
412,Rex Burkhead,NE,RB,12,ARI,19,13,0,0,null,FanDuel,4500
412,Nick Bawden,DET,RB,12,HOU,28,31,0,0,null,FanDuel,4500
412,Cody White,PIT,WR,12,BAL,5,4,0,0,null,FanDuel,4500
412,Jordan Glasgow,IND,LB,12,TEN,22,null,0,0,null,FanDuel,4500
412,Chester Rogers,TEN,WR,12,IND,3,8,0,0,null,FanDuel,4500
412,Da'Mari Scott,NYG,WR,12,CIN,24,26,0,0,null,FanDuel,4500
412,Cullen Gillaspia,HOU,RB,12,DET,26,32,0,0,null,FanDuel,4500
412,Cody Core,NYG,WR,12,CIN,24,26,0,0,null,FanDuel,4500
412,Jalen Richard,LV,RB,12,ATL,30,5,0,0,null,FanDuel,4500
412,Trishton Jackson,LAR,WR,12,SF,8,11,0,0,null,FanDuel,4500
412,Damien Williams,KC,RB,12,TB,9,3,0,0,null,FanDuel,4500
412,Tommylee Lewis,NO,WR,12,DEN,15,14,0,0,null,FanDuel,4500
412,Chris Thompson,SF,WR,12,LAR,1,1,0,0,null,FanDuel,4500
412,Laquon Treadwell,ATL,WR,12,LV,23,18,0,0,null,FanDuel,4500
412,Juwann Winfree,GB,WR,12,CHI,6,2,0,0,null,FanDuel,4500
412,Fred Brown,DEN,WR,12,NO,10,20,0,0,null,FanDuel,4500
412,Isaiah Hodgins,BUF,WR,12,LAC,21,7,0,0,null,FanDuel,4500
412,Dalyn Dawkins,DET,RB,12,HOU,28,31,0,0,null,FanDuel,4500
412,Saquon Barkley,NYG,RB,12,CIN,24,22,0,0,null,FanDuel,4500
412,Quincy Adeboyejo,NE,WR,12,ARI,19,25,0,0,null,FanDuel,4500
412,Marqise Lee,NE,WR,12,ARI,19,25,0,0,null,FanDuel,4500
412,A.J. Richardson,ARI,WR,12,NE,12,19,0,0,null,FanDuel,4500
412,Patrick Taylor,GB,RB,12,CHI,6,10,0,0,null,FanDuel,4500
412,Christian Wade,BUF,RB,12,LAC,21,19,0,0,null,FanDuel,4500
412,Johnny Holton,NYG,WR,12,CIN,24,26,0,0,null,FanDuel,4500
412,Parris Campbell,IND,WR,12,TEN,22,21,0,0,null,FanDuel,4500
412,Victor Bolden,DET,WR,12,HOU,28,25,0,0,null,FanDuel,4500
412,Duke Williams,BUF,WR,12,LAC,21,7,0,0,null,FanDuel,4500
412,Tyrell Williams,LV,WR,12,ATL,30,30,0,0,null,FanDuel,4500
412,Stephen Guidry,DAL,WR,12,WAS,6,2,0,0,null,FanDuel,4500
412,Antonio Williams,BUF,RB,12,LAC,21,19,0,0,null,FanDuel,4500
412,Scotty Washington,CIN,WR,12,NYG,14,16,0,0,null,FanDuel,4500
412,Robert Foster,WAS,WR,12,DAL,29,31,0,0,null,FanDuel,4500
412,Jordan Howard,PHI,RB,12,SEA,32,21,0,0,null,FanDuel,4500
412,Allen Hurns,MIA,WR,12,NYJ,28,27,0,0,null,FanDuel,4500
412,Paul Perkins,IND,RB,12,TEN,22,27,0,0,null,FanDuel,4500
412,Jalen Hurd,SF,WR,12,LAR,1,1,0,0,null,FanDuel,4500
412,Josh Malone,NYJ,WR,12,MIA,11,15,0,0,null,FanDuel,4500
412,Jaleel Scott,NYJ,WR,12,MIA,11,15,0,0,null,FanDuel,4500
412,Ishmael Hyman,CAR,WR,12,MIN,25,29,0,0,null,FanDuel,4500
412,Phillip Dorsett II,SEA,WR,12,PHI,14,13,0,0,null,FanDuel,4500
412,Damarea Crockett,DEN,RB,12,NO,10,1,0,0,null,FanDuel,4500
412,Albert Wilson,MIA,WR,12,NYJ,28,27,0,0,null,FanDuel,4500
412,John Hurst,LAC,WR,12,BUF,20,10,0,0,null,FanDuel,4500
412,Josh Pearson,TB,WR,12,KC,7,4,0,0,null,FanDuel,4500
412,Kristian Wilkerson,NE,WR,12,ARI,19,25,0,0,null,FanDuel,4500
412,Isaiah Coulter,HOU,WR,12,DET,26,17,0,0,null,FanDuel,4500
412,Matt Cole,MIA,WR,12,NYJ,28,27,0,0,null,FanDuel,4500
412,Robert Davis,LV,WR,12,ATL,30,30,0,0,null,FanDuel,4500
412,JoJo Natson,CLE,WR,12,JAX,31,28,0,0,null,FanDuel,4500
412,Anthony Johnson,PIT,WR,12,BAL,5,4,0,0,null,FanDuel,4500
412,J.J. Koski,LAR,WR,12,SF,8,11,0,0,null,FanDuel,4500
412,Chris Rowland,ATL,WR,12,LV,23,18,0,0,null,FanDuel,4500
412,Juwan Green,ATL,WR,12,LV,23,18,0,0,null,FanDuel,4500
412,Aaron Parker,DAL,WR,12,WAS,6,2,0,0,null,FanDuel,4500
412,Ryquell Armstead,JAX,RB,12,CLE,18,9,0,0,null,FanDuel,4500
