Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
301,New Orleans Saints,NO,DST,12,LAR,null,null,6.1,1.36,null,FanDuel,4500
301,Robbie Gould,SF,K,12,SEA,7,7,6.1,1.36,null,FanDuel,4500
301,Travaris Cadet,BUF,RB,12,KC,23,13,5.65,1.26,null,FanDuel,4500
301,Aldrick Rosas,NYG,K,12,WAS,29,30,5.3,1.18,null,FanDuel,4500
301,Trent Taylor,SF,WR,12,SEA,7,14,5.17,1.15,null,FanDuel,4500
301,Ka'imi Fairbairn,HOU,K,12,BAL,2,10,5.1,1.13,null,FanDuel,4500
301,CJ Fiedorowicz,HOU,TE,12,BAL,2,24,5.06,1.12,null,FanDuel,4500
301,Pharoh Cooper,LAR,WR,12,NO,11,9,5.01,1.11,null,FanDuel,4500
301,Phil Dawson,ARI,K,12,JAX,1,1,5,1.11,null,FanDuel,4500
301,Eli Rogers,PIT,WR,12,GB,16,26,4.82,1.07,null,FanDuel,4500
301,Alfred Blue,HOU,RB,12,BAL,2,17,4.82,1.07,null,FanDuel,4500
301,David Njoku,CLE,TE,12,CIN,10,12,4.69,1.04,null,FanDuel,4500
301,Zane Gonzalez,CLE,K,12,CIN,10,20,4.6,1.02,null,FanDuel,4500
301,Mason Crosby,GB,K,12,PIT,2,2,4.6,1.02,null,FanDuel,4500
301,Tyler Boyd,CIN,WR,12,CLE,17,10,4.57,1.02,null,FanDuel,4500
301,Cody Parkey,MIA,K,12,NE,28,3,4.5,1,null,FanDuel,4500
301,Kendall Wright,CHI,WR,12,PHI,6,17,4.25,0.94,null,FanDuel,4500
301,Chris Moore,BAL,WR,12,HOU,28,30,4.16,0.92,null,FanDuel,4500
301,Cody Latimer,DEN,WR,12,LV,29,20,4.11,0.91,null,FanDuel,4500
301,Seth Roberts,LV,WR,12,DEN,14,3,4.06,0.9,null,FanDuel,4500
301,Dion Sims,CHI,TE,12,PHI,6,16,4.03,0.9,null,FanDuel,4500
301,Justin Hardy,ATL,WR,12,TB,26,31,4.01,0.89,null,FanDuel,4500
301,Jermaine Gresham,ARI,TE,12,JAX,1,11,3.98,0.88,null,FanDuel,4500
301,Niles Paul,WAS,TE,12,NYG,32,32,3.76,0.84,null,FanDuel,4500
301,Virgil Green,DEN,TE,12,LV,29,24,3.73,0.83,null,FanDuel,4500
301,Kamar Aiken,IND,WR,12,TEN,22,27,3.7,0.82,null,FanDuel,4500
301,Tyler Higbee,LAR,TE,12,NO,11,15,3.69,0.82,null,FanDuel,4500
301,Chad Hansen,NYJ,WR,12,CAR,4,11,3.53,0.78,null,FanDuel,4500
301,Cordarrelle Patterson,LV,WR,12,DEN,14,3,3.23,0.72,null,FanDuel,4500
301,Kaelin Clay,CAR,WR,12,NYJ,18,22,3.09,0.69,null,FanDuel,4500
301,Brian Quick,WAS,WR,12,NYG,32,21,3.08,0.68,null,FanDuel,4500
301,Rashard Higgins,CLE,WR,12,CIN,10,4,3.06,0.68,null,FanDuel,4500
301,DJ Foster,ARI,RB,12,JAX,1,17,2.99,0.66,null,FanDuel,4500
301,Dwayne Allen,NE,TE,12,MIA,21,27,2.98,0.66,null,FanDuel,4500
301,Lance Kendricks,GB,TE,12,PIT,2,3,2.92,0.65,null,FanDuel,4500
301,Stephen Anderson,HOU,TE,12,BAL,2,24,2.89,0.64,null,FanDuel,4500
301,Kendrick Bourne,SF,WR,12,SEA,7,14,2.84,0.63,null,FanDuel,4500
301,Gerald Everett,LAR,TE,12,NO,11,15,2.71,0.6,null,FanDuel,4500
301,Andre Holmes,BUF,WR,12,KC,23,32,2.68,0.6,null,FanDuel,4500
301,Josh Malone,CIN,WR,12,CLE,17,10,2.64,0.59,null,FanDuel,4500
301,Kyle Juszczyk,SF,RB,12,SEA,7,5,2.63,0.58,null,FanDuel,4500
301,Chris Godwin,TB,WR,12,ATL,13,6,2.61,0.58,null,FanDuel,4500
301,Garrett Celek,SF,TE,12,SEA,7,22,2.57,0.57,null,FanDuel,4500
301,Markus Wheaton,CHI,WR,12,PHI,6,17,2.56,0.57,null,FanDuel,4500
301,Brandon Williams,IND,TE,12,TEN,22,7,2.55,0.57,null,FanDuel,4500
301,Bennie Fowler,DEN,WR,12,LV,29,20,2.54,0.56,null,FanDuel,4500
301,Chad Williams,ARI,WR,12,JAX,1,1,2.53,0.56,null,FanDuel,4500
301,Braxton Miller,HOU,WR,12,BAL,2,2,2.53,0.56,null,FanDuel,4500
301,Nick Boyle,BAL,TE,12,HOU,28,27,2.52,0.56,null,FanDuel,4500
301,Jonnu Smith,TEN,TE,12,IND,30,18,2.52,0.56,null,FanDuel,4500
301,Mack Hollins,PHI,WR,12,CHI,12,14,2.51,0.56,null,FanDuel,4500
301,Brenton Bersin,CAR,WR,12,NYJ,18,22,2.3,0.51,null,FanDuel,4500
301,Louis Murphy,SF,WR,12,SEA,7,14,2.29,0.51,null,FanDuel,4500
301,Darrius Heyward-Bey,PIT,WR,12,GB,16,26,2.26,0.5,null,FanDuel,4500
301,Brandon Tate,BUF,WR,12,KC,23,32,2.25,0.5,null,FanDuel,4500
301,Devante Mays,GB,RB,12,PIT,2,6,2.21,0.49,null,FanDuel,4500
301,Alex Erickson,CIN,WR,12,CLE,17,10,2.11,0.47,null,FanDuel,4500
301,Geronimo Allison,GB,WR,12,PIT,2,4,2.1,0.47,null,FanDuel,4500
301,Luke Willson,SEA,TE,12,SF,32,8,2.03,0.45,null,FanDuel,4500
301,Anthony Fasano,MIA,TE,12,NE,28,17,2.03,0.45,null,FanDuel,4500
301,Eric Tomlinson,NYJ,TE,12,CAR,4,13,2,0.44,null,FanDuel,4500
301,Tommylee Lewis,NO,WR,12,LAR,8,7,2,0.44,null,FanDuel,4500
301,Rhett Ellison,NYG,TE,12,WAS,29,30,1.98,0.44,null,FanDuel,4500
301,Demetrius Harris,KC,TE,12,BUF,19,19,1.96,0.44,null,FanDuel,4500
301,Khalif Raymond,NYG,WR,12,WAS,29,12,1.94,0.43,null,FanDuel,4500
301,Johnny Holton,LV,WR,12,DEN,14,3,1.76,0.39,null,FanDuel,4500
301,Breshad Perriman,BAL,WR,12,HOU,28,30,1.74,0.39,null,FanDuel,4500
301,Mike Thomas,LAR,WR,12,NO,11,9,1.7,0.38,null,FanDuel,4500
301,CJ Uzomah,CIN,TE,12,CLE,17,30,1.7,0.38,null,FanDuel,4500
301,Josh Hill,NO,TE,12,LAR,8,13,1.7,0.38,null,FanDuel,4500
301,Xavier Grimble,PIT,TE,12,GB,16,1,1.7,0.38,null,FanDuel,4500
301,Levine Toilolo,ATL,TE,12,TB,26,5,1.68,0.37,null,FanDuel,4500
301,Justin Hunter,PIT,WR,12,GB,16,26,1.68,0.37,null,FanDuel,4500
301,Josh Reynolds,LAR,WR,12,NO,11,9,1.67,0.37,null,FanDuel,4500
301,Troy Niklas,ARI,TE,12,JAX,1,11,1.66,0.37,null,FanDuel,4500
301,Tre McBride,CHI,WR,12,PHI,6,17,1.61,0.36,null,FanDuel,4500
301,Fozzy Whittaker,CAR,RB,12,NYJ,18,12,1.56,0.35,null,FanDuel,4500
301,Aaron Ripkowski,GB,RB,12,PIT,2,6,1.54,0.34,null,FanDuel,4500
301,Ross Travis,KC,TE,12,BUF,19,19,1.49,0.33,null,FanDuel,4500
301,Peyton Barber,TB,RB,12,ATL,13,10,1.44,0.32,null,FanDuel,4500
301,Michael Hoomanawanui,NO,TE,12,LAR,8,13,1.32,0.29,null,FanDuel,4500
301,Jacquizz Rodgers,TB,RB,12,ATL,13,10,1.28,0.28,null,FanDuel,4500
301,Ardarius Stewart,NYJ,WR,12,CAR,4,11,1.25,0.28,null,FanDuel,4500
301,Jerell Adams,NYG,TE,12,WAS,29,30,1.23,0.27,null,FanDuel,4500
301,Tommy Bohanon,JAX,RB,12,ARI,24,11,1.2,0.27,null,FanDuel,4500
301,James O'Shaughnessy,JAX,TE,12,ARI,24,20,1.19,0.26,null,FanDuel,4500
301,Brent Celek,PHI,TE,12,CHI,12,3,1.09,0.24,null,FanDuel,4500
301,Paul Perkins,NYG,RB,12,WAS,29,26,0.98,0.22,null,FanDuel,4500
301,Kenjon Barner,PHI,RB,12,CHI,12,15,0.91,0.2,null,FanDuel,4500
301,Jehu Chesson,KC,WR,12,BUF,19,12,0.89,0.2,null,FanDuel,4500
301,Jordan Leggett,NYJ,TE,12,CAR,4,13,0.88,0.2,null,FanDuel,4500
301,Corey Grant,JAX,RB,12,ARI,24,11,0.8,0.18,null,FanDuel,4500
301,Justin Davis,LAR,RB,12,NO,11,14,0.8,0.18,null,FanDuel,4500
301,Maxx Williams,BAL,TE,12,HOU,28,27,0.8,0.18,null,FanDuel,4500
301,Vince Mayle,BAL,WR,12,HOU,28,30,0.79,0.18,null,FanDuel,4500
301,Bryce Treggs,CLE,WR,12,CIN,10,4,0.77,0.17,null,FanDuel,4500
301,Jordan Taylor,DEN,WR,12,LV,29,20,0.75,0.17,null,FanDuel,4500
301,Matt Dayes,CLE,RB,12,CIN,10,19,0.75,0.17,null,FanDuel,4500
301,Leonte Carroo,MIA,WR,12,NE,28,28,0.74,0.16,null,FanDuel,4500
301,Harry Douglas,TEN,WR,12,IND,30,30,0.74,0.16,null,FanDuel,4500
301,Nick Vannett,SEA,TE,12,SF,32,8,0.69,0.15,null,FanDuel,4500
301,Lee Smith,LV,TE,12,DEN,14,31,0.66,0.15,null,FanDuel,4500
301,Amara Darboh,SEA,WR,12,SF,32,21,0.66,0.15,null,FanDuel,4500
301,Clive Walford,LV,TE,12,DEN,14,31,0.65,0.14,null,FanDuel,4500
301,Cody Core,CIN,WR,12,CLE,17,10,0.65,0.14,null,FanDuel,4500
301,Shane Smith,NYG,RB,12,WAS,29,26,0.64,0.14,null,FanDuel,4500
301,Jamize Olawale,LV,RB,12,DEN,14,6,0.63,0.14,null,FanDuel,4500
301,Derek Carrier,LAR,TE,12,NO,11,15,0.62,0.14,null,FanDuel,4500
301,Logan Paulsen,SF,TE,12,SEA,7,22,0.6,0.13,null,FanDuel,4500
301,Tanner McEvoy,SEA,WR,12,SF,32,21,0.6,0.13,null,FanDuel,4500
301,Ben Koyack,JAX,TE,12,ARI,24,20,0.58,0.13,null,FanDuel,4500
301,Kasen Williams,CLE,WR,12,CIN,10,4,0.46,0.1,null,FanDuel,4500
301,Josh Ferguson,IND,RB,12,TEN,22,8,0.45,0.1,null,FanDuel,4500
301,Eric Saubert,ATL,TE,12,TB,26,5,0.45,0.1,null,FanDuel,4500
301,Quan Bray,IND,WR,12,TEN,22,27,0.44,0.1,null,FanDuel,4500
301,Khari Lee,BUF,TE,12,KC,23,9,0.41,0.09,null,FanDuel,4500
301,Patrick DiMarco,BUF,RB,12,KC,23,13,0.39,0.09,null,FanDuel,4500
301,Jaelen Strong,JAX,WR,12,ARI,24,25,0.39,0.09,null,FanDuel,4500
301,Phillip Supernaw,TEN,TE,12,IND,30,18,0.38,0.08,null,FanDuel,4500
301,Andy Janovich,DEN,RB,12,LV,29,27,0.38,0.08,null,FanDuel,4500
301,James Develin,NE,RB,12,MIA,21,20,0.37,0.08,null,FanDuel,4500
301,Reggie Davis,ATL,WR,12,TB,26,31,0.37,0.08,null,FanDuel,4500
301,Tanner Gentry,CHI,WR,12,PHI,6,17,0.36,0.08,null,FanDuel,4500
301,Jeff Janis,GB,WR,12,PIT,2,4,0.36,0.08,null,FanDuel,4500
301,Chris Thompson,HOU,WR,12,BAL,2,2,0.36,0.08,null,FanDuel,4500
301,Arrelious Benn,JAX,WR,12,ARI,24,25,0.35,0.08,null,FanDuel,4500
301,MarQueis Gray,MIA,TE,12,NE,28,17,0.34,0.08,null,FanDuel,4500
301,Jacob Hollister,NE,TE,12,MIA,21,27,0.34,0.08,null,FanDuel,4500
301,Ryan Hewitt,CIN,TE,12,CLE,17,30,0.33,0.07,null,FanDuel,4500
301,Derrick Coleman,ATL,RB,12,TB,26,21,0.33,0.07,null,FanDuel,4500
301,Michael Burton,CHI,RB,12,PHI,6,3,0.33,0.07,null,FanDuel,4500
301,Chris Manhertz,CAR,TE,12,NYJ,18,26,0.32,0.07,null,FanDuel,4500
301,Randall Telfer,CLE,TE,12,CIN,10,12,0.31,0.07,null,FanDuel,4500
301,Freddie Martino,TB,WR,12,ATL,13,6,0.29,0.06,null,FanDuel,4500
301,Ben Braunecker,CHI,TE,12,PHI,6,16,0.29,0.06,null,FanDuel,4500
301,Andre Roberts,ATL,WR,12,TB,26,31,0.27,0.06,null,FanDuel,4500
301,Jakeem Grant,MIA,WR,12,NE,28,28,0.23,0.05,null,FanDuel,4500
301,Jay Prosch,HOU,RB,12,BAL,2,17,0.2,0.04,null,FanDuel,4500
301,David Fluellen,TEN,RB,12,IND,30,22,0.19,0.04,null,FanDuel,4500
301,Trevor Davis,GB,WR,12,PIT,2,4,0.19,0.04,null,FanDuel,4500
301,Matt Hazel,IND,WR,12,TEN,22,27,0.17,0.04,null,FanDuel,4500
301,Zach Line,NO,RB,12,LAR,8,30,0.17,0.04,null,FanDuel,4500
301,Akeem Hunt,KC,RB,12,BUF,19,31,0.16,0.04,null,FanDuel,4500
301,Anthony Sherman,KC,RB,12,BUF,19,31,0.15,0.03,null,FanDuel,4500
301,Dan Vitale,CLE,RB,12,CIN,10,19,0.13,0.03,null,FanDuel,4500
301,Joe Kerridge,GB,RB,12,PIT,2,6,0.12,0.03,null,FanDuel,4500
301,Eric Weems,TEN,WR,12,IND,30,30,0.12,0.03,null,FanDuel,4500
301,Brandon Bolden,NE,RB,12,MIA,21,20,0.1,0.02,null,FanDuel,4500
301,Elijhaa Penny,ARI,RB,12,JAX,1,17,0.1,0.02,null,FanDuel,4500
301,Senorise Perry,MIA,RB,12,NE,28,26,0.08,0.02,null,FanDuel,4500
301,Jeremy Kerley,NYJ,WR,12,CAR,4,11,0,0,null,FanDuel,4500
301,Dwayne Harris,NYG,WR,12,WAS,29,12,0,0,null,FanDuel,4500
301,Jordan Todman,HOU,RB,12,BAL,2,17,0,0,null,FanDuel,4500
301,Isaiah Ford,MIA,WR,12,NE,28,28,0,0,null,FanDuel,4500
301,Charone Peake,NYJ,WR,12,CAR,4,11,0,0,null,FanDuel,4500
301,Neal Sterling,NYJ,WR,12,CAR,4,11,0,0,null,FanDuel,4500
301,John Kuhn,NO,RB,12,LAR,8,30,0,0,null,FanDuel,4500
301,Mychal Rivera,JAX,TE,12,ARI,24,20,0,0,null,FanDuel,4500
301,De'Angelo Henderson,DEN,RB,12,LV,29,27,0,0,null,FanDuel,4500
301,Alex Armah,CAR,RB,12,NYJ,18,12,0,0,null,FanDuel,4500
301,Antony Auclair,TB,TE,12,ATL,13,10,0,0,null,FanDuel,4500
301,Maxwell McCaffrey,GB,WR,12,PIT,2,4,0,0,null,FanDuel,4500
301,Donnel Pumphrey,PHI,RB,12,CHI,12,15,0,0,null,FanDuel,4500
301,Matt Lengel,CLE,TE,12,CIN,10,12,0,0,null,FanDuel,4500
301,Rashawn Scott,MIA,WR,12,NE,28,28,0,0,null,FanDuel,4500
301,Taquan Mizzell,CHI,RB,12,PHI,6,3,0,0,null,FanDuel,4500
301,Keeon Johnson,NYG,WR,12,WAS,29,12,0,0,null,FanDuel,4500
301,Bernard Reedy,NE,WR,12,MIA,21,19,0,0,null,FanDuel,4500
301,Ifeanyi Momah,ARI,WR,12,JAX,1,1,0,0,null,FanDuel,4500
301,Jojo Natson,NYJ,WR,12,CAR,4,11,0,0,null,FanDuel,4500
301,Marvin Hall,ATL,WR,12,TB,26,31,0,0,null,FanDuel,4500
301,Daniel Brown,CHI,WR,12,PHI,6,17,0,0,null,FanDuel,4500
301,George Winn,IND,RB,12,TEN,22,8,0,0,null,FanDuel,4500
301,Jalston Fowler,TEN,RB,12,IND,30,22,0,0,null,FanDuel,4500
301,Will Tye,NE,TE,12,MIA,21,27,0,0,null,FanDuel,4500
301,Clay Harbor,NO,TE,12,LAR,8,13,0,0,null,FanDuel,4500
301,Nick Williams,ATL,WR,12,TB,26,31,0,0,null,FanDuel,4500
301,Hunter Sharp,DEN,WR,12,LV,29,20,0,0,null,FanDuel,4500
301,Rashad Greene,JAX,WR,12,ARI,24,25,0,0,null,FanDuel,4500
301,Jaydon Mickens,JAX,WR,12,ARI,24,25,0,0,null,FanDuel,4500
301,Carlos Henderson,DEN,WR,12,LV,29,20,0,0,null,FanDuel,4500
301,Curtis Samuel,CAR,WR,12,NYJ,18,22,0,0,null,FanDuel,4500
301,Isaiah McKenzie,DEN,WR,12,LV,29,20,0,0,null,FanDuel,4500
301,Elijah Hood,LV,RB,12,DEN,14,6,0,0,null,FanDuel,4500
301,Jeremy Butler,BUF,WR,12,KC,23,32,0,0,null,FanDuel,4500
301,Tajae Sharpe,TEN,WR,12,IND,30,30,0,0,null,FanDuel,4500
301,Scott Simonson,CAR,TE,12,NYJ,18,26,0,0,null,FanDuel,4500
301,Erik Swoope,IND,TE,12,TEN,22,7,0,0,null,FanDuel,4500
301,Malcolm Brown,LAR,RB,12,NO,11,14,0,0,null,FanDuel,4500
301,Marcus Johnson,PHI,WR,12,CHI,12,14,0,0,null,FanDuel,4500
301,Darrell Daniels,IND,TE,12,TEN,22,7,0,0,null,FanDuel,4500
301,John Ross,CIN,WR,12,CLE,17,10,0,0,null,FanDuel,4500
301,Sammie Coates,CLE,WR,12,CIN,10,4,0,0,null,FanDuel,4500
301,Lenard Tillery,LAR,RB,12,NO,11,14,0,0,null,FanDuel,4500
301,D'Onta Foreman,HOU,RB,12,BAL,2,17,0,0,null,FanDuel,4500
301,Keith Towbridge,BUF,TE,12,KC,23,9,0,0,null,FanDuel,4500
301,Robert Turbin,IND,RB,12,TEN,22,8,0,0,null,FanDuel,4500
301,Matt Jones,IND,RB,12,TEN,22,8,0,0,null,FanDuel,4500
301,Cedric Peerman,CIN,RB,12,CLE,17,9,0,0,null,FanDuel,4500
301,Lawrence Thomas,NYJ,RB,12,CAR,4,4,0,0,null,FanDuel,4500
301,Aaron Burbridge,SF,WR,12,SEA,7,14,0,0,null,FanDuel,4500
301,Tra Carson,CIN,RB,12,CLE,17,9,0,0,null,FanDuel,4500
301,Trey Burton,PHI,TE,12,CHI,12,3,0,0,null,FanDuel,4500
301,Keith Marshall,WAS,RB,12,NYG,32,21,0,0,null,FanDuel,4500
301,Daniel Lasco,NO,RB,12,LAR,8,30,0,0,null,FanDuel,4500
301,Alan Cross,TB,RB,12,ATL,13,10,0,0,null,FanDuel,4500
301,Fred Ross,CAR,WR,12,NYJ,18,22,0,0,null,FanDuel,4500
301,Sebastian Janikowski,LV,K,12,DEN,14,22,0,0,null,FanDuel,4500
301,Crockett Gillmore,BAL,TE,12,HOU,28,27,0,0,null,FanDuel,4500
301,Dan Arnold,NO,WR,12,LAR,8,7,0,0,null,FanDuel,4500
301,Cole Hikutini,SF,TE,12,SEA,7,22,0,0,null,FanDuel,4500
301,Matthew Slater,NE,WR,12,MIA,21,19,0,0,null,FanDuel,4500
301,Brittan Golden,ARI,WR,12,JAX,1,1,0,0,null,FanDuel,4500
301,CJ Prosise,SEA,RB,12,SF,32,32,0,0,null,FanDuel,4500
301,Temarrick Hemingway,LAR,TE,12,NO,11,15,0,0,null,FanDuel,4500
301,Evan Baylis,CAR,TE,12,NYJ,18,26,0,0,null,FanDuel,4500
301,Malcolm Mitchell,NE,WR,12,MIA,21,19,0,0,null,FanDuel,4500
301,TJ Logan,ARI,RB,12,JAX,1,17,0,0,null,FanDuel,4500
301,Darius Jackson,CLE,RB,12,CIN,10,19,0,0,null,FanDuel,4500
301,Logan Thomas,BUF,QB,12,KC,23,9,0,0,null,FanDuel,4500
301,Trey Edmunds,NO,TE,12,LAR,8,13,0,0,null,FanDuel,4500
301,Lance Dunbar,LAR,RB,12,NO,11,14,0,0,null,FanDuel,4500
301,Deante' Gray,HOU,WR,12,BAL,2,2,0,0,null,FanDuel,4500
301,Austin Carr,NO,WR,12,LAR,8,7,0,0,null,FanDuel,4500
301,Josh Bellamy,CHI,WR,12,PHI,6,17,0,0,null,FanDuel,4500
301,Cethan Carter,CIN,TE,12,CLE,17,30,0,0,null,FanDuel,4500
301,Jeff Heuerman,DEN,TE,12,LV,29,24,0,0,null,FanDuel,4500
301,Jake Butt,DEN,TE,12,LV,29,24,0,0,null,FanDuel,4500
301,Tre Madden,SEA,RB,12,SF,32,32,0,0,null,FanDuel,4500
301,Tyler Ervin,HOU,RB,12,BAL,2,17,0,0,null,FanDuel,4500
301,Damiere Byrd,CAR,WR,12,NYJ,18,22,0,0,null,FanDuel,4500
301,Michael Campanaro,BAL,WR,12,HOU,28,30,0,0,null,FanDuel,4500
301,Luke Stocker,TB,TE,12,ATL,13,10,0,0,null,FanDuel,4500
301,Victor Bolden Jr.,SF,WR,12,SEA,7,14,0,0,null,FanDuel,4500
301,Rob Kelley,WAS,RB,12,NYG,32,21,0,0,null,FanDuel,4500
301,Taiwan Jones,BUF,RB,12,KC,23,13,0,0,null,FanDuel,4500
301,Raheem Mostert,SF,RB,12,SEA,7,5,-0.47,-0.1,null,FanDuel,4500
301,Clark Harris,CIN,TE,12,CLE,null,null,null,null,null,FanDuel,4500
301,Kyle Nelson,null,TE,12,SF,null,null,null,null,null,FanDuel,4500
301,Andrew DePaola,MIN,TE,12,PHI,null,null,null,null,null,FanDuel,4500
545,Las Vegas Raiders,LV,DST,12,DEN,null,null,7.7,1.75,null,FanDuel,4400
545,Houston Texans,HOU,DST,12,BAL,null,null,6.2,1.41,null,FanDuel,4400
545,Denver Broncos,DEN,DST,12,LV,null,null,5.5,1.25,null,FanDuel,4400
548,Los Angeles Rams,LAR,DST,12,NO,null,null,6.3,1.47,null,FanDuel,4300
548,Tampa Bay Buccaneers,TB,DST,12,ATL,null,null,5.6,1.3,null,FanDuel,4300
548,Indianapolis Colts,IND,DST,12,TEN,null,null,5.3,1.23,null,FanDuel,4300
551,New York Jets,NYJ,DST,12,CAR,null,null,6,1.43,null,FanDuel,4200
552,Cleveland Browns,CLE,DST,12,CIN,null,null,5.3,1.29,null,FanDuel,4100
552,Buffalo Bills,BUF,DST,12,KC,null,null,5.2,1.27,null,FanDuel,4100
552,Chicago Bears,CHI,DST,12,PHI,null,null,3.8,0.93,null,FanDuel,4100
555,San Francisco 49ers,SF,DST,12,SEA,null,null,5.9,1.48,null,FanDuel,4000
555,New York Giants,NYG,DST,12,WAS,null,null,5.5,1.38,null,FanDuel,4000
555,Green Bay Packers,GB,DST,12,PIT,null,null,4.4,1.1,null,FanDuel,4000
555,Miami Dolphins,MIA,DST,12,NE,null,null,3.4,0.85,null,FanDuel,4000
