Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
294,Josh Reynolds,LAR,WR,1,DAL,9,7,3.63,0.76,null,FanDuel,4800
294,DaeSean Hamilton,DEN,WR,1,TEN,17,16,2.99,0.62,null,FanDuel,4800
294,Royce Freeman,DEN,RB,1,TEN,17,16,2.89,0.6,null,FanDuel,4800
294,Tajaé Sharpe,MIN,WR,1,GB,12,11,1.88,0.39,null,FanDuel,4800
294,Dion Lewis,NYG,RB,1,PIT,5,5,1.87,0.39,null,FanDuel,4800
294,Zay Jones,LV,WR,1,CAR,26,19,1.21,0.25,null,FanDuel,4800
294,Reggie Bonnafon,CAR,RB,1,LV,25,19,0.73,0.15,null,FanDuel,4800
294,Pharoh Cooper,CAR,WR,1,LV,25,23,0.63,0.13,null,FanDuel,4800
294,Richie James Jr.,SF,WR,1,ARI,31,22,0.28,0.06,null,FanDuel,4800
294,Rashaad Penny,SEA,RB,1,ATL,21,11,0.12,0.02,null,FanDuel,4800
294,KeeSean Johnson,ARI,WR,1,SF,4,14,0.11,0.02,null,FanDuel,4800
294,Tavon Austin,SF,WR,1,ARI,31,22,0.02,0,null,FanDuel,4800
294,Dare Ogunbowale,JAX,RB,1,IND,18,6,0,0,null,FanDuel,4800
294,Jonathan Williams,DET,RB,1,CHI,6,15,0,0,null,FanDuel,4800
294,Ryquell Armstead,JAX,RB,1,IND,18,6,0,0,null,FanDuel,4800
294,Trey Burton,IND,TE,1,JAX,22,20,0,0,null,FanDuel,4800
294,Justice Hill,BAL,RB,1,CLE,20,25,0,0,null,FanDuel,4800
321,Buffalo Bills,BUF,DST,1,NYJ,null,null,9.1,1.94,null,FanDuel,4700
321,Chris Herndon,NYJ,TE,1,BUF,2,5,7.11,1.51,null,FanDuel,4700
321,O.J. Howard,TB,TE,1,NO,15,9,5.34,1.14,null,FanDuel,4700
321,Dawson Knox,BUF,TE,1,NYJ,13,3,5.17,1.1,null,FanDuel,4700
321,Marvin Hall,DET,WR,1,CHI,6,5,4.42,0.94,null,FanDuel,4700
321,Trent Taylor,SF,WR,1,ARI,31,22,3.92,0.83,null,FanDuel,4700
321,Marquez Valdes-Scantling,GB,WR,1,MIN,10,24,3.7,0.79,null,FanDuel,4700
321,Jakobi Meyers,NE,WR,1,MIA,32,31,3.37,0.72,null,FanDuel,4700
321,Devin Duvernay,BAL,WR,1,CLE,20,8,3.16,0.67,null,FanDuel,4700
321,A.J. Dillon,GB,RB,1,MIN,10,14,3.12,0.66,null,FanDuel,4700
321,Jaylen Samuels,PIT,RB,1,NYG,29,18,2.97,0.63,null,FanDuel,4700
321,Patrick Laird,MIA,RB,1,NE,1,1,2.81,0.6,null,FanDuel,4700
321,Darwin Thompson,KC,RB,1,HOU,27,26,1.98,0.42,null,FanDuel,4700
321,Seth Roberts,CAR,WR,1,LV,25,23,1.49,0.32,null,FanDuel,4700
321,Trent Sherfield,ARI,WR,1,SF,4,14,0.98,0.21,null,FanDuel,4700
321,Christian Blake,ATL,WR,1,SEA,19,15,0.85,0.18,null,FanDuel,4700
321,Ameer Abdullah,MIN,RB,1,GB,12,23,0.78,0.17,null,FanDuel,4700
321,KhaDarel Hodge,CLE,WR,1,BAL,3,12,0.59,0.13,null,FanDuel,4700
321,Bennie Fowler,NO,WR,1,TB,23,32,0.3,0.06,null,FanDuel,4700
321,Bo Scarbrough,DET,RB,1,CHI,6,15,0.23,0.05,null,FanDuel,4700
321,K.J. Hamler,DEN,WR,1,TEN,17,16,0,0,null,FanDuel,4700
321,Andre Patton,ARI,WR,1,SF,4,14,0,0,null,FanDuel,4700
321,Chris Moore,BAL,WR,1,CLE,20,8,0,0,null,FanDuel,4700
321,Keke Coutee,HOU,WR,1,KC,11,3,0,0,null,FanDuel,4700
321,Jalen Hurd,SF,WR,1,ARI,31,22,0,0,null,FanDuel,4700
346,Antonio Gibson,WAS,RB,1,PHI,16,7,10.46,2.27,null,FanDuel,4600
346,New England Patriots,NE,DST,1,MIA,null,null,9.1,1.98,null,FanDuel,4600
346,Laviska Shenault Jr.,JAX,WR,1,IND,18,26,7.42,1.61,null,FanDuel,4600
346,Darrel Williams,KC,RB,1,HOU,27,26,6.58,1.43,null,FanDuel,4600
346,Tyler Eifert,JAX,TE,1,IND,18,11,5.5,1.2,null,FanDuel,4600
346,Van Jefferson,LAR,WR,1,DAL,9,7,5.13,1.12,null,FanDuel,4600
346,Gerald Everett,LAR,TE,1,DAL,9,26,4.86,1.06,null,FanDuel,4600
346,C.J. Uzomah,CIN,TE,1,LAC,7,8,4.76,1.03,null,FanDuel,4600
346,Tim Patrick,DEN,WR,1,TEN,17,16,4.49,0.98,null,FanDuel,4600
346,Benny Snell Jr.,PIT,RB,1,NYG,29,18,4.35,0.95,null,FanDuel,4600
346,Chris Hogan,NYJ,WR,1,BUF,2,2,4.34,0.94,null,FanDuel,4600
346,Damiere Byrd,NE,WR,1,MIA,32,31,4.23,0.92,null,FanDuel,4600
346,Demarcus Robinson,KC,WR,1,HOU,27,20,3.84,0.83,null,FanDuel,4600
346,Nick Boyle,BAL,TE,1,CLE,20,29,3.65,0.79,null,FanDuel,4600
346,J.D. McKissic,WAS,RB,1,PHI,16,7,3.47,0.75,null,FanDuel,4600
346,Rashard Higgins,CLE,WR,1,BAL,3,12,3.46,0.75,null,FanDuel,4600
346,Kyle Juszczyk,SF,RB,1,ARI,31,21,3.17,0.69,null,FanDuel,4600
346,Kalif Raymond,TEN,WR,1,DEN,8,9,3.15,0.68,null,FanDuel,4600
346,Andy Isabella,ARI,WR,1,SF,4,14,3,0.65,null,FanDuel,4600
346,Keelan Cole,JAX,WR,1,IND,18,26,2.93,0.64,null,FanDuel,4600
346,Isaiah Ford,MIA,WR,1,NE,1,1,2.7,0.59,null,FanDuel,4600
346,Joe Reed,LAC,WR,1,CIN,24,18,2.49,0.54,null,FanDuel,4600
346,James Proche II,BAL,WR,1,CLE,20,8,2.31,0.5,null,FanDuel,4600
346,Mike Davis,CAR,RB,1,LV,25,19,2.31,0.5,null,FanDuel,4600
346,Myles Gaskin,MIA,RB,1,NE,1,1,1.93,0.42,null,FanDuel,4600
346,Alex Erickson,CIN,WR,1,LAC,7,4,1.53,0.33,null,FanDuel,4600
346,Mike Boone,MIN,RB,1,GB,12,23,1.45,0.32,null,FanDuel,4600
346,Jeff Wilson Jr.,SF,RB,1,ARI,31,21,1.4,0.3,null,FanDuel,4600
346,Devontae Booker,LV,RB,1,CAR,26,32,1.4,0.3,null,FanDuel,4600
346,Ty Montgomery,NO,RB,1,TB,23,2,1.27,0.28,null,FanDuel,4600
346,Travis Homer,SEA,RB,1,ATL,21,11,1.17,0.25,null,FanDuel,4600
346,Isaiah McKenzie,BUF,WR,1,NYJ,13,25,1.06,0.23,null,FanDuel,4600
346,Javon Wims,CHI,WR,1,DET,30,29,0.94,0.2,null,FanDuel,4600
346,Jordan Wilkins,IND,RB,1,JAX,22,31,0.84,0.18,null,FanDuel,4600
346,Olamide Zaccheaus,ATL,WR,1,SEA,19,15,0.74,0.16,null,FanDuel,4600
346,DeAndre Carter,HOU,WR,1,KC,11,3,0.72,0.16,null,FanDuel,4600
346,Deonte Harris,NO,WR,1,TB,23,32,0.52,0.11,null,FanDuel,4600
346,Deon Cain,PIT,WR,1,NYG,29,28,0.49,0.11,null,FanDuel,4600
346,Tyler Ervin,GB,RB,1,MIN,10,14,0.43,0.09,null,FanDuel,4600
346,Trey Quinn,JAX,WR,1,IND,18,26,0.43,0.09,null,FanDuel,4600
346,Jake Kumerow,BUF,WR,1,NYJ,13,25,0.28,0.06,null,FanDuel,4600
346,Travis Benjamin,SF,WR,1,ARI,31,22,0.16,0.03,null,FanDuel,4600
346,Elijah McGuire,DAL,RB,1,LAR,14,17,0.03,0.01,null,FanDuel,4600
346,Travis Fulgham,PHI,WR,1,WAS,28,21,0.02,0,null,FanDuel,4600
346,Qadree Ollison,ATL,RB,1,SEA,19,20,0,0,null,FanDuel,4600
346,T.J. Yeldon,BUF,RB,1,NYJ,13,9,0,0,null,FanDuel,4600
346,Darrynton Evans,TEN,RB,1,DEN,8,10,0,0,null,FanDuel,4600
346,Johnny Holton,NYG,WR,1,PIT,5,6,0,0,null,FanDuel,4600
346,Lynn Bowden Jr.,MIA,WR,1,NE,1,1,0,0,null,FanDuel,4600
346,Tyler Johnson,TB,WR,1,NO,15,27,0,0,null,FanDuel,4600
346,Jaleel Scott,NYJ,WR,1,BUF,2,2,0,0,null,FanDuel,4600
346,Eno Benjamin,ARI,RB,1,SF,4,3,0,0,null,FanDuel,4600
398,James Robinson,JAX,RB,1,IND,18,6,9.56,2.12,null,FanDuel,4500
398,Philadelphia Eagles,PHI,DST,1,WAS,null,null,8.4,1.87,null,FanDuel,4500
398,Denver Broncos,DEN,DST,1,TEN,null,null,7.4,1.64,null,FanDuel,4500
398,Bryan Edwards,LV,WR,1,CAR,26,19,7.11,1.58,null,FanDuel,4500
398,Scotty Miller,TB,WR,1,NO,15,27,4.8,1.07,null,FanDuel,4500
398,Quintez Cephus,DET,WR,1,CHI,6,5,4.51,1,null,FanDuel,4500
398,Corey Clement,PHI,RB,1,WAS,28,30,4.38,0.97,null,FanDuel,4500
398,Joshua Kelley,LAC,RB,1,CIN,24,24,4.24,0.94,null,FanDuel,4500
398,Darren Fells,HOU,TE,1,KC,11,22,4.14,0.92,null,FanDuel,4500
398,Jakeem Grant Sr.,MIA,WR,1,NE,1,1,4.01,0.89,null,FanDuel,4500
398,Dontrelle Inman,WAS,WR,1,PHI,16,30,3.94,0.88,null,FanDuel,4500
398,Justin Jackson,LAC,RB,1,CIN,24,24,3.66,0.81,null,FanDuel,4500
398,Auden Tate,CIN,WR,1,LAC,7,4,3.61,0.8,null,FanDuel,4500
398,Chase Claypool,PIT,WR,1,NYG,29,28,2.94,0.65,null,FanDuel,4500
398,Jason Witten,LV,TE,1,CAR,26,7,2.75,0.61,null,FanDuel,4500
398,John Hightower,PHI,WR,1,WAS,28,21,2.59,0.58,null,FanDuel,4500
398,Cole Kmet,CHI,TE,1,DET,30,15,2.58,0.57,null,FanDuel,4500
398,Freddie Swain,SEA,WR,1,ATL,21,17,2.44,0.54,null,FanDuel,4500
398,Jason Huntley,PHI,RB,1,WAS,28,30,2.42,0.54,null,FanDuel,4500
398,Ryan Nall,CHI,RB,1,DET,30,29,2.37,0.53,null,FanDuel,4500
398,K.J. Hill Jr.,LAC,WR,1,CIN,24,18,2.21,0.49,null,FanDuel,4500
398,Isaiah Coulter,HOU,WR,1,KC,11,3,2.16,0.48,null,FanDuel,4500
398,Cedrick Wilson,DAL,WR,1,LAR,14,12,1.91,0.42,null,FanDuel,4500
398,Damion Ratley,NYG,WR,1,PIT,5,6,1.9,0.42,null,FanDuel,4500
398,Jalen Guyton,LAC,WR,1,CIN,24,18,1.78,0.4,null,FanDuel,4500
398,J.J. Taylor,NE,RB,1,MIA,32,28,1.76,0.39,null,FanDuel,4500
398,Darrius Shepherd,GB,WR,1,MIN,10,24,1.72,0.38,null,FanDuel,4500
398,Byron Pringle,KC,WR,1,HOU,27,20,1.54,0.34,null,FanDuel,4500
398,Samaje Perine,CIN,RB,1,LAC,7,22,1.46,0.32,null,FanDuel,4500
398,K.J. Osborn,MIN,WR,1,GB,12,11,1.38,0.31,null,FanDuel,4500
398,Gabriel Davis,BUF,WR,1,NYJ,13,25,1.2,0.27,null,FanDuel,4500
398,C.J. Ham,MIN,RB,1,GB,12,23,1.1,0.24,null,FanDuel,4500
398,Mack Hollins,MIA,WR,1,NE,1,1,1.08,0.24,null,FanDuel,4500
398,Braxton Berrios,NYJ,WR,1,BUF,2,2,1.07,0.24,null,FanDuel,4500
398,Jordan Thomas,ARI,TE,1,SF,4,4,0.96,0.21,null,FanDuel,4500
398,Senorise Perry,TEN,RB,1,DEN,8,10,0.95,0.21,null,FanDuel,4500
398,Collin Johnson,JAX,WR,1,IND,18,26,0.87,0.19,null,FanDuel,4500
398,Emanuel Hall,WAS,WR,1,PHI,16,30,0.86,0.19,null,FanDuel,4500
398,Tyrie Cleveland,DEN,WR,1,TEN,17,16,0.84,0.19,null,FanDuel,4500
398,Khari Blasingame,TEN,RB,1,DEN,8,10,0.83,0.18,null,FanDuel,4500
398,Wayne Gallman,NYG,RB,1,PIT,5,5,0.78,0.17,null,FanDuel,4500
398,Darnell Mooney,CHI,WR,1,DET,30,29,0.76,0.17,null,FanDuel,4500
398,C.J. Board,NYG,WR,1,PIT,5,6,0.75,0.17,null,FanDuel,4500
398,Malik Taylor,GB,WR,1,MIN,10,24,0.72,0.16,null,FanDuel,4500
398,Cody Hollister,TEN,WR,1,DEN,8,9,0.71,0.16,null,FanDuel,4500
398,Andre Roberts,BUF,WR,1,NYJ,13,25,0.69,0.15,null,FanDuel,4500
398,Chandler Cox,MIA,RB,1,NE,1,1,0.64,0.14,null,FanDuel,4500
398,John Ursua,SEA,WR,1,ATL,21,17,0.63,0.14,null,FanDuel,4500
398,Diontae Spencer,DEN,WR,1,TEN,17,16,0.6,0.13,null,FanDuel,4500
398,Ty Johnson,DET,RB,1,CHI,6,15,0.6,0.13,null,FanDuel,4500
398,Alec Ingold,LV,RB,1,CAR,26,32,0.57,0.13,null,FanDuel,4500
398,Brandon Powell,ATL,WR,1,SEA,19,15,0.57,0.13,null,FanDuel,4500
398,Dontrell Hilliard,CLE,RB,1,BAL,3,8,0.56,0.12,null,FanDuel,4500
398,Noah Brown,DAL,WR,1,LAR,14,12,0.55,0.12,null,FanDuel,4500
398,Josh Malone,NYJ,WR,1,BUF,2,2,0.51,0.11,null,FanDuel,4500
398,Patrick Ricard,BAL,RB,1,CLE,20,25,0.5,0.11,null,FanDuel,4500
398,Malik Turner,DAL,WR,1,LAR,14,12,0.49,0.11,null,FanDuel,4500
398,Jakob Johnson,NE,RB,1,MIA,32,28,0.48,0.11,null,FanDuel,4500
398,Andy Janovich,CLE,RB,1,BAL,3,8,0.47,0.1,null,FanDuel,4500
398,Robert Foster,GB,WR,1,MIN,10,24,0.45,0.1,null,FanDuel,4500
398,Buddy Howell,HOU,RB,1,KC,11,27,0.43,0.1,null,FanDuel,4500
398,Elijhaa Penny,NYG,RB,1,PIT,5,5,0.43,0.1,null,FanDuel,4500
398,Anthony Sherman,KC,RB,1,HOU,27,26,0.43,0.1,null,FanDuel,4500
398,Nsimba Webster,LAR,WR,1,DAL,9,7,0.39,0.09,null,FanDuel,4500
398,Mike Thomas,CIN,WR,1,LAC,7,4,0.36,0.08,null,FanDuel,4500
398,Ashton Dulin,IND,WR,1,JAX,22,10,0.36,0.08,null,FanDuel,4500
398,Rico Dowdle,DAL,RB,1,LAR,14,17,0.34,0.08,null,FanDuel,4500
398,Quez Watkins,PHI,WR,1,WAS,28,21,0.34,0.08,null,FanDuel,4500
398,Keith Smith,ATL,RB,1,SEA,19,20,0.33,0.07,null,FanDuel,4500
398,Derek Watt,PIT,RB,1,NYG,29,18,0.32,0.07,null,FanDuel,4500
398,Trenton Cannon,CAR,RB,1,LV,25,19,0.32,0.07,null,FanDuel,4500
398,Cody Core,NYG,WR,1,PIT,5,6,0.3,0.07,null,FanDuel,4500
398,Chris Thompson,SF,WR,1,ARI,31,22,0.29,0.06,null,FanDuel,4500
398,Brandon Zylstra,CAR,WR,1,LV,25,23,0.26,0.06,null,FanDuel,4500
398,Taiwan Jones,BUF,RB,1,NYJ,13,9,0.26,0.06,null,FanDuel,4500
398,Nick Bellore,SEA,RB,1,ATL,21,11,0.25,0.06,null,FanDuel,4500
398,Alexander Hollins,MIN,WR,1,GB,12,11,0.25,0.06,null,FanDuel,4500
398,Jamize Olawale,DAL,RB,1,LAR,14,17,0.23,0.05,null,FanDuel,4500
398,Kenjon Barner,TB,RB,1,NO,15,4,0.23,0.05,null,FanDuel,4500
398,Gehrig Dieter,KC,WR,1,HOU,27,20,0.23,0.05,null,FanDuel,4500
398,D'Ernest Johnson,CLE,RB,1,BAL,3,8,0.21,0.05,null,FanDuel,4500
398,Chad Hansen,HOU,WR,1,KC,11,3,0.21,0.05,null,FanDuel,4500
398,Keith Kirkwood,CAR,WR,1,LV,25,23,0.21,0.05,null,FanDuel,4500
398,Shelton Gibson,WAS,WR,1,PHI,16,30,0.2,0.04,null,FanDuel,4500
398,Alex Armah,CAR,RB,1,LV,25,19,0.19,0.04,null,FanDuel,4500
398,Duke Williams,BUF,WR,1,NYJ,13,25,0.18,0.04,null,FanDuel,4500
398,Michael Burton,NO,RB,1,TB,23,2,0.16,0.04,null,FanDuel,4500
398,Xavier Jones,LAR,RB,1,DAL,9,12,0.15,0.03,null,FanDuel,4500
398,Vyncint Smith,NYJ,WR,1,BUF,2,2,0.13,0.03,null,FanDuel,4500
398,Dwayne Washington,NO,RB,1,TB,23,2,0.13,0.03,null,FanDuel,4500
398,Isaiah Hodgins,BUF,WR,1,NYJ,13,25,0.12,0.03,null,FanDuel,4500
398,Scottie Phillips,HOU,RB,1,KC,11,27,0.1,0.02,null,FanDuel,4500
398,Josh Adams,NYJ,RB,1,BUF,2,13,0.1,0.02,null,FanDuel,4500
398,Ventell Bryant,DAL,WR,1,LAR,14,12,0.07,0.02,null,FanDuel,4500
398,Ishmael Hyman,CAR,WR,1,LV,25,23,0.06,0.01,null,FanDuel,4500
398,Rod Smith,NYG,RB,1,PIT,5,5,0.05,0.01,null,FanDuel,4500
398,Penny Hart,SEA,WR,1,ATL,21,17,0.05,0.01,null,FanDuel,4500
398,Jauan Jennings,SF,WR,1,ARI,31,22,0.04,0.01,null,FanDuel,4500
398,Marcus Kemp,KC,WR,1,HOU,27,20,0.04,0.01,null,FanDuel,4500
398,Isaiah Wright,WAS,WR,1,PHI,16,30,0.04,0.01,null,FanDuel,4500
398,Taywan Taylor,CLE,WR,1,BAL,3,12,0.03,0.01,null,FanDuel,4500
398,Tyler Simmons,HOU,WR,1,KC,11,3,0.03,0.01,null,FanDuel,4500
398,Dan Chisena,MIN,WR,1,GB,12,11,0.02,0,null,FanDuel,4500
398,DeAndrew White,BAL,WR,1,CLE,20,8,0.01,0,null,FanDuel,4500
398,Matthew Slater,NE,WR,1,MIA,32,31,0.01,0,null,FanDuel,4500
398,Stephen Sullivan,SEA,TE,1,ATL,21,19,0,0,null,FanDuel,4500
398,Isaiah Zuber,NE,WR,1,MIA,32,31,0,0,null,FanDuel,4500
398,Aaron Fuller,SEA,WR,1,ATL,21,17,0,0,null,FanDuel,4500
398,Marcell Ateman,LV,WR,1,CAR,26,19,0,0,null,FanDuel,4500
398,Cameron Batson,TEN,WR,1,DEN,8,9,0,0,null,FanDuel,4500
398,Kirk Merritt,MIA,WR,1,NE,1,1,0,0,null,FanDuel,4500
398,David Sills V,NYG,WR,1,PIT,5,6,0,0,null,FanDuel,4500
398,Jared Pinkney,ATL,TE,1,SEA,19,30,0,0,null,FanDuel,4500
398,Cody Thompson,SEA,WR,1,ATL,21,17,0,0,null,FanDuel,4500
398,Jon'Vea Johnson,DAL,WR,1,LAR,14,12,0,0,null,FanDuel,4500
398,JoJo Ward,ARI,WR,1,SF,4,14,0,0,null,FanDuel,4500
398,Gunner Olszewski,NE,WR,1,MIA,32,31,0,0,null,FanDuel,4500
398,Lawrence Cager,NYJ,WR,1,BUF,2,2,0,0,null,FanDuel,4500
398,Jacques Patrick,CIN,RB,1,LAC,7,22,0,0,null,FanDuel,4500
398,Deontay Burnett,PHI,WR,1,WAS,28,21,0,0,null,FanDuel,4500
398,JaMycal Hasty,SF,RB,1,ARI,31,21,0,0,null,FanDuel,4500
398,Anthony McFarland Jr.,PIT,RB,1,NYG,29,18,0,0,null,FanDuel,4500
398,Trayveon Williams,CIN,RB,1,LAC,7,22,0,0,null,FanDuel,4500
398,Rodney Adams,CHI,WR,1,DET,30,29,0,0,null,FanDuel,4500
398,Darius Anderson,IND,RB,1,JAX,22,31,0,0,null,FanDuel,4500
398,Sewo Olonilua,DAL,RB,1,LAR,14,17,0,0,null,FanDuel,4500
398,Mike Warren,PHI,RB,1,WAS,28,30,0,0,null,FanDuel,4500
398,Malcolm Perry,MIA,WR,1,NE,1,1,0,0,null,FanDuel,4500
398,Brandon Bolden,NE,RB,1,MIA,32,28,0,0,null,FanDuel,4500
398,Raymond Calais,LAR,RB,1,DAL,9,12,0,0,null,FanDuel,4500
398,Antoine Wesley,BAL,WR,1,CLE,20,8,0,0,null,FanDuel,4500
398,L'Jarius Sneed,KC,DB,1,HOU,27,null,0,0,null,FanDuel,4500
398,D.J. Foster,ARI,RB,1,SF,4,3,0,0,null,FanDuel,4500
398,Patrick Carr,SEA,RB,1,ATL,21,11,0,0,null,FanDuel,4500
398,De'Anthony Thomas,BAL,WR,1,CLE,20,8,0,0,null,FanDuel,4500
398,Keelan Doss,LV,WR,1,CAR,26,19,0,0,null,FanDuel,4500
398,Gabe Nabers,LAC,RB,1,CIN,24,24,0,0,null,FanDuel,4500
398,Nick Bawden,DET,RB,1,CHI,6,15,0,0,null,FanDuel,4500
398,Jordan Glasgow,IND,LB,1,JAX,22,null,0,0,null,FanDuel,4500
398,Tony Brown,WAS,WR,1,PHI,16,30,0,0,null,FanDuel,4500
398,Salvon Ahmed,MIA,RB,1,NE,1,1,0,0,null,FanDuel,4500
398,Da'Mari Scott,NYG,WR,1,PIT,5,6,0,0,null,FanDuel,4500
398,Reggie Gilliam,BUF,TE,1,NYJ,13,3,0,0,null,FanDuel,4500
398,Cullen Gillaspia,HOU,RB,1,KC,11,27,0,0,null,FanDuel,4500
398,Trishton Jackson,LAR,WR,1,DAL,9,7,0,0,null,FanDuel,4500
398,Damien Williams,KC,RB,1,HOU,27,26,0,0,null,FanDuel,4500
398,Donte Moncrief,NYJ,WR,1,BUF,2,2,0,0,null,FanDuel,4500
398,Jeff Smith,NYJ,WR,1,BUF,2,2,0,0,null,FanDuel,4500
398,Fred Brown,DEN,WR,1,TEN,17,16,0,0,null,FanDuel,4500
398,Nick Westbrook-Ikhine,TEN,WR,1,DEN,8,9,0,0,null,FanDuel,4500
398,Chad Beebe,MIN,WR,1,GB,12,11,0,0,null,FanDuel,4500
398,Quincy Adeboyejo,NE,WR,1,MIA,32,31,0,0,null,FanDuel,4500
398,Marqise Lee,NE,WR,1,MIA,32,31,0,0,null,FanDuel,4500
398,A.J. Richardson,ARI,WR,1,SF,4,14,0,0,null,FanDuel,4500
398,Patrick Taylor,GB,RB,1,MIN,10,14,0,0,null,FanDuel,4500
398,Christian Wade,BUF,RB,1,NYJ,13,9,0,0,null,FanDuel,4500
398,Adrian Killins Jr.,PHI,RB,1,WAS,28,30,0,0,null,FanDuel,4500
398,River Cracraft,SF,WR,1,ARI,31,22,0,0,null,FanDuel,4500
398,Damien Harris,NE,RB,1,MIA,32,28,0,0,null,FanDuel,4500
398,Austin Mack,NYG,WR,1,PIT,5,6,0,0,null,FanDuel,4500
398,Stephen Guidry,DAL,WR,1,LAR,14,12,0,0,null,FanDuel,4500
398,Scotty Washington,CIN,WR,1,LAC,7,4,0,0,null,FanDuel,4500
398,Steven Mitchell Jr.,HOU,WR,1,KC,11,3,0,0,null,FanDuel,4500
398,Cam Sims,WAS,WR,1,PHI,16,30,0,0,null,FanDuel,4500
398,John Hurst,TB,WR,1,NO,15,27,0,0,null,FanDuel,4500
398,Josh Pearson,TB,WR,1,NO,15,27,0,0,null,FanDuel,4500
398,Kristian Wilkerson,NE,WR,1,MIA,32,31,0,0,null,FanDuel,4500
398,Mason Kinsey,NE,WR,1,MIA,32,31,0,0,null,FanDuel,4500
398,Matt Cole,MIA,WR,1,NE,1,1,0,0,null,FanDuel,4500
398,J.J. Koski,LAR,WR,1,DAL,9,7,0,0,null,FanDuel,4500
398,Chris Rowland,ATL,WR,1,SEA,19,15,0,0,null,FanDuel,4500
398,Juwan Green,ATL,WR,1,SEA,19,15,0,0,null,FanDuel,4500
398,Aaron Parker,DAL,WR,1,LAR,14,12,0,0,null,FanDuel,4500
398,Reggie Begelton,GB,WR,1,MIN,10,24,0,0,null,FanDuel,4500
398,Tyron Johnson,LAC,WR,1,CIN,24,18,0,0,null,FanDuel,4500
398,Sandro Platzgummer,NYG,RB,1,PIT,5,5,0,0,null,FanDuel,4500
398,Donovan Peoples-Jones,CLE,WR,1,BAL,3,12,0,0,null,FanDuel,4500
398,Rysen John,NYG,TE,1,PIT,5,13,0,0,null,FanDuel,4500
398,Jeff Cotton,LAC,WR,1,CIN,24,18,0,0,null,FanDuel,4500
398,Juwan Johnson,NO,WR,1,TB,23,32,0,0,null,FanDuel,4500
398,DeMichael Harris,IND,WR,1,JAX,22,10,0,0,null,FanDuel,4500
398,Jaylon Moore,BAL,WR,1,CLE,20,8,0,0,null,FanDuel,4500
398,Dexter Williams,GB,RB,1,MIN,10,14,0,0,null,FanDuel,4500
398,Jeremy McNichols,TEN,RB,1,DEN,8,10,0,0,null,FanDuel,4500
398,Equanimeous St. Brown,GB,WR,1,MIN,10,24,0,0,null,FanDuel,4500
398,Geronimo Allison,DET,WR,1,CHI,6,5,0,0,null,FanDuel,4500
398,Brian Cole II,MIA,DB,1,NE,1,null,0,0,null,FanDuel,4500
398,Lil'Jordan Humphrey,NO,WR,1,TB,23,32,0,0,null,FanDuel,4500
398,Bryce Love,WAS,RB,1,PHI,16,7,0,0,null,FanDuel,4500
398,Kelvin Harmon,WAS,WR,1,PHI,16,30,0,0,null,FanDuel,4500
398,Trenton Irwin,CIN,WR,1,LAC,7,4,0,0,null,FanDuel,4500
398,Amara Darboh,PIT,WR,1,NYG,29,28,0,0,null,FanDuel,4500
398,Tony Jones Jr.,NO,RB,1,TB,23,2,0,0,null,FanDuel,4500
398,Omar Bayless,CAR,WR,1,LV,25,23,0,0,null,FanDuel,4500
398,Devin Funchess,GB,WR,1,MIN,10,24,0,0,null,FanDuel,4500
398,Blake Lynch,MIN,LB,1,GB,12,null,0,0,null,FanDuel,4500
398,Ja'Marcus Bradley,CLE,WR,1,BAL,3,12,0,0,null,FanDuel,4500
398,Levante Bellamy,DEN,RB,1,TEN,17,16,0,0,null,FanDuel,4500
398,Jonathan Ward,ARI,RB,1,SF,4,3,0,0,null,FanDuel,4500
398,Binjimen Victor,NYG,WR,1,PIT,5,6,0,0,null,FanDuel,4500
398,Marquise Goodwin,PHI,WR,1,WAS,28,21,0,0,null,FanDuel,4500
398,Trinity Benson,DEN,WR,1,TEN,17,16,0,0,null,FanDuel,4500
398,Jordan Veasy,WAS,WR,1,PHI,16,30,0,0,null,FanDuel,4500
398,Ty'Son Williams,BAL,RB,1,CLE,20,25,0,0,null,FanDuel,4500
398,Thomas Ives,CHI,WR,1,DET,30,29,0,0,null,FanDuel,4500
398,Marquez Callaway,NO,WR,1,TB,23,32,0,0,null,FanDuel,4500
398,Chase Harrell,SF,TE,1,ARI,31,32,0,0,null,FanDuel,4500
398,Noah Igbinoghene,MIA,DB,1,NE,1,null,0,0,null,FanDuel,4500
398,Wendell Smallwood,PIT,RB,1,NYG,29,18,0,0,null,FanDuel,4500
398,Kalija Lipscomb,KC,WR,1,HOU,27,20,0,0,null,FanDuel,4500
398,Devine Ozigbo,JAX,RB,1,IND,18,6,0,0,null,FanDuel,4500
398,Stanley Morgan,CIN,WR,1,LAC,7,4,0,0,null,FanDuel,4500
398,Elijah Holyfield,PHI,RB,1,WAS,28,30,0,0,null,FanDuel,4500
398,Josh Hammond,JAX,WR,1,IND,18,26,0,0,null,FanDuel,4500
398,La'Mical Perine,NYJ,RB,1,BUF,2,13,0,0,null,FanDuel,4500
398,Riley Ridley,CHI,WR,1,DET,30,29,0,0,null,FanDuel,4500
398,T.J. Logan,TB,RB,1,NO,15,4,0,0,null,FanDuel,4500
